"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-24,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ni2609,,,,,,,,,,2026-08-24,
1,0148(brokerage business),39883,8810,1,0004(brokerage business),7880,-2627,1,0004(brokerage business),18227,-1221
2,0004(brokerage business),36463,8818,2,0148(brokerage business),5418,-853,2,0148(brokerage business),6944,-3092
3,0163(brokerage business),32418,5992,3,0163(brokerage business),3483,-208,3,0253(brokerage business),4338,-951
4,0253(brokerage business),16856,6827,4,0103(brokerage business),2866,-678,4,0009(brokerage business),3636,-757
5,0081(brokerage business),12928,3522,5,0082(brokerage business),2314,-528,5,0059(brokerage business),2676,-794
6,0123(brokerage business),11679,2677,6,0081(brokerage business),2145,-40,6,0240(brokerage business),2297,-360
7,0275(brokerage business),11618,2354,7,0275(brokerage business),2090,183,7,0163(brokerage business),1990,-408
8,0240(brokerage business),10980,2564,8,0272(brokerage business),2031,29,8,0169(brokerage business),1820,-138
9,0259(brokerage business),6574,4623,9,0096(brokerage business),1966,-1506,9,0082(brokerage business),1679,-1698
10,0059(brokerage business),6218,2793,10,0042(brokerage business),1854,-231,10,0320(brokerage business),1664,-81
11,0272(brokerage business),5349,299,11,0311(brokerage business),1854,511,11,0034(brokerage business),1662,3
12,0268(brokerage business),5060,704,12,0316(brokerage business),1839,-7,12,0052(brokerage business),1602,-23
13,0034(brokerage business),4556,1206,13,0240(brokerage business),1751,-1260,13,0272(brokerage business),1558,-896
14,0186(brokerage business),4520,618,14,0034(brokerage business),1716,-163,14,0275(brokerage business),1433,-77
15,0069(brokerage business),4336,-516,15,0253(brokerage business),1466,-945,15,0069(brokerage business),1430,-57
16,0308(brokerage business),4320,-52,16,0161(brokerage business),1373,-305,16,0139(brokerage business),1288,-245
17,0298(brokerage business),4194,644,17,0274(brokerage business),1251,714,17,0123(brokerage business),1068,27
18,0009(brokerage business),3980,1090,18,0049(brokerage business),1228,-204,18,0137(brokerage business),954,-134
19,0161(brokerage business),3831,905,19,0125(brokerage business),1155,-91,19,0244(brokerage business),940,-72
20,0274(brokerage business),3663,2143,20,0069(brokerage business),1068,-85,20,0308(brokerage business),869,-230
Total,,229426,56021,Total,,46748,-8294,Total,,58075,-11204
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2610,,,,,,,,,,2026-08-24,
1,0148(brokerage business),44770,16335,1,0103(brokerage business),11549,-2359,1,0004(brokerage business),21056,1749
2,0163(brokerage business),28087,13358,2,0148(brokerage business),7631,-1081,2,0148(brokerage business),11459,1833
3,0004(brokerage business),27486,12021,3,0096(brokerage business),6961,-800,3,0082(brokerage business),10025,411
4,0253(brokerage business),15713,6782,4,0082(brokerage business),6649,623,4,0184(brokerage business),6394,-1231
5,0123(brokerage business),13001,1604,5,0004(brokerage business),6289,25,5,0042(brokerage business),4648,-401
6,0275(brokerage business),12191,785,6,0253(brokerage business),5565,1209,6,0239(brokerage business),4159,-2319
7,0272(brokerage business),8907,2588,7,0163(brokerage business),4957,448,7,0240(brokerage business),3771,94
8,0059(brokerage business),8319,3167,8,0003(brokerage business),3956,453,8,0272(brokerage business),3464,-43
9,0240(brokerage business),8315,3218,9,0077(brokerage business),3844,-167,9,0103(brokerage business),3323,335
10,0308(brokerage business),7755,4316,10,0081(brokerage business),2960,-239,10,0163(brokerage business),3272,271
11,0081(brokerage business),6929,2570,11,0308(brokerage business),2599,1897,11,0123(brokerage business),3009,391
12,0034(brokerage business),5439,-1401,12,0272(brokerage business),2444,138,12,0253(brokerage business),2663,620
13,0009(brokerage business),4676,1652,13,0240(brokerage business),2437,377,13,0136(brokerage business),2286,-37
14,0103(brokerage business),4544,282,14,0268(brokerage business),2178,405,14,0335(brokerage business),2266,-1360
15,0069(brokerage business),4365,1825,15,0335(brokerage business),2138,162,15,0275(brokerage business),2170,-303
16,0268(brokerage business),4226,2018,16,0275(brokerage business),2001,360,16,0323(brokerage business),2101,316
17,0082(brokerage business),4036,2470,17,0316(brokerage business),2001,-5,17,0139(brokerage business),1918,331
18,0259(brokerage business),3771,2940,18,0177(brokerage business),1844,1505,18,0003(brokerage business),1679,24
19,0184(brokerage business),3749,2935,19,0009(brokerage business),1794,-68,19,0308(brokerage business),1438,340
20,0311(brokerage business),3532,2352,20,0069(brokerage business),1689,-57,20,0009(brokerage business),1408,614
Total,,219811,81817,Total,,81486,2826,Total,,92509,1635
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2611,,,,,,,,,,2026-08-24,
1,0004(brokerage business),8654,3705,1,0103(brokerage business),13106,1124,1,0004(brokerage business),9928,308
2,0148(brokerage business),6859,1883,2,0148(brokerage business),8514,295,2,0148(brokerage business),9228,-108
3,0275(brokerage business),5672,1056,3,0004(brokerage business),7282,1130,3,0272(brokerage business),4062,-9
4,0163(brokerage business),4392,1890,4,0096(brokerage business),4999,187,4,0082(brokerage business),3714,1398
5,0081(brokerage business),3717,2180,5,0268(brokerage business),2612,-6,5,0184(brokerage business),3426,983
6,0059(brokerage business),3701,1852,6,0316(brokerage business),1922,-1,6,0003(brokerage business),2797,565
7,0253(brokerage business),3227,-101,7,0034(brokerage business),1710,28,7,0042(brokerage business),2755,-145
8,0123(brokerage business),2182,870,8,0059(brokerage business),1531,-18,8,0022(brokerage business),2086,1
9,0308(brokerage business),2096,1277,9,0163(brokerage business),1494,-16,9,0123(brokerage business),1904,41
10,0103(brokerage business),2041,221,10,0178(brokerage business),1369,-53,10,0253(brokerage business),1860,-256
11,0082(brokerage business),1820,1040,11,0272(brokerage business),1026,24,11,0029(brokerage business),1778,15
12,0240(brokerage business),1720,740,12,0013(brokerage business),884,43,12,0139(brokerage business),1621,5
13,0034(brokerage business),1365,848,13,0007(brokerage business),819,779,13,0335(brokerage business),1611,-452
14,0184(brokerage business),1359,677,14,0253(brokerage business),737,23,14,0240(brokerage business),1577,61
15,0259(brokerage business),1149,793,15,0310(brokerage business),687,-2,15,0308(brokerage business),1390,427
16,0058(brokerage business),1066,93,16,0161(brokerage business),680,116,16,0009(brokerage business),1341,510
17,0271(brokerage business),1051,559,17,0018(brokerage business),666,30,17,0323(brokerage business),1339,84
18,0007(brokerage business),838,804,18,0003(brokerage business),642,-1,18,0244(brokerage business),1297,-244
19,0096(brokerage business),784,175,19,0107(brokerage business),602,554,19,0163(brokerage business),1016,-24
20,0069(brokerage business),781,394,20,0081(brokerage business),544,99,20,0059(brokerage business),797,241
Total,,54474,20956,Total,,51826,4335,Total,,55527,3401
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2612,,,,,,,,,,2026-08-24,
1,0004(brokerage business),5105,4194,1,0148(brokerage business),11201,2073,1,0004(brokerage business),12692,3350
2,0148(brokerage business),4948,2190,2,0096(brokerage business),4241,1509,2,0272(brokerage business),4816,12
3,0163(brokerage business),3007,1771,3,0103(brokerage business),3445,1137,3,0253(brokerage business),3105,335
4,0253(brokerage business),1968,469,4,0316(brokerage business),2188,0,4,0148(brokerage business),2358,85
5,0096(brokerage business),1912,1727,5,0003(brokerage business),1422,1,5,0139(brokerage business),2190,371
6,0081(brokerage business),1744,638,6,0272(brokerage business),1014,-14,6,0042(brokerage business),2156,129
7,0275(brokerage business),1643,723,7,0178(brokerage business),932,49,7,0022(brokerage business),1129,15
8,0271(brokerage business),1480,-102,8,0004(brokerage business),829,-13,8,0240(brokerage business),1114,236
9,0034(brokerage business),1441,616,9,0263(brokerage business),748,2,9,0007(brokerage business),767,-1
10,0103(brokerage business),1355,594,10,0240(brokerage business),669,380,10,0153(brokerage business),533,0
11,0123(brokerage business),1178,942,11,0244(brokerage business),657,-236,11,0077(brokerage business),449,6
12,0240(brokerage business),1036,750,12,0059(brokerage business),482,-66,12,0308(brokerage business),409,5
13,0139(brokerage business),394,389,13,0268(brokerage business),406,-1,13,0295(brokerage business),373,90
14,0272(brokerage business),374,268,14,0034(brokerage business),389,-58,14,0331(brokerage business),367,0
15,0268(brokerage business),358,210,15,0308(brokerage business),389,21,15,0163(brokerage business),363,-20
16,0069(brokerage business),313,215,16,0038(brokerage business),376,2,16,0052(brokerage business),291,1
17,0049(brokerage business),295,250,17,0009(brokerage business),369,5,17,0096(brokerage business),250,27
18,0082(brokerage business),272,241,18,0163(brokerage business),366,-15,18,0268(brokerage business),246,25
19,0244(brokerage business),267,167,19,0123(brokerage business),338,26,19,0103(brokerage business),244,2
20,0310(brokerage business),233,197,20,0321(brokerage business),235,0,20,0058(brokerage business),211,2
Total,,29323,16449,Total,,30696,4802,Total,,34063,4670
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：snall,,,,,,,2026-08-24,,,,
Name of FF Member/OSBP,403676,33326,Name of FF Member/OSBP,79229,-4540,Name of FF Member/OSBP,79229,-4540,,,
Name of Non-FF Member/OSNBP,0,-4,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2609,,,,,,,,,,2026-08-24,
1,0004(brokerage business),36676,-688,1,0004(brokerage business),2599,-684,1,0272(brokerage business),1962,-189
2,0148(brokerage business),29150,-1019,2,0148(brokerage business),2129,-618,2,0148(brokerage business),1953,-140
3,0163(brokerage business),13990,-1302,3,0163(brokerage business),1481,-258,3,0004(brokerage business),1743,-390
4,0275(brokerage business),11490,1227,4,0034(brokerage business),1041,-35,4,0163(brokerage business),1199,-171
5,0253(brokerage business),8897,97,5,0103(brokerage business),774,-225,5,0240(brokerage business),1187,-357
6,0240(brokerage business),7752,654,6,0272(brokerage business),774,-127,6,0007(brokerage business),1108,-23
7,0308(brokerage business),6041,-1279,7,0123(brokerage business),622,-62,7,0042(brokerage business),1041,-24
8,0081(brokerage business),5738,-853,8,0049(brokerage business),613,59,8,0096(brokerage business),782,-60
9,0272(brokerage business),4660,-1542,9,0253(brokerage business),584,-115,9,0103(brokerage business),719,-161
10,0268(brokerage business),4040,-423,10,0007(brokerage business),581,-8,10,0059(brokerage business),689,-213
11,0186(brokerage business),3813,-1765,11,0240(brokerage business),565,-61,11,0268(brokerage business),685,-431
12,0059(brokerage business),3673,-141,12,0082(brokerage business),528,-321,12,0034(brokerage business),683,-140
13,0298(brokerage business),3381,-73,13,0009(brokerage business),520,-14,13,0275(brokerage business),658,-145
14,0161(brokerage business),3089,60,14,0059(brokerage business),484,-223,14,0018(brokerage business),570,-9
15,0034(brokerage business),2905,-885,15,0275(brokerage business),468,-39,15,0315(brokerage business),540,-2
16,0271(brokerage business),2525,21,16,0153(brokerage business),462,-35,16,0049(brokerage business),449,-371
17,0259(brokerage business),2441,-140,17,0268(brokerage business),385,-64,17,0082(brokerage business),436,19
18,0009(brokerage business),2082,-360,18,0001(brokerage business),372,-12,18,0253(brokerage business),435,-254
19,0137(brokerage business),1780,21,19,0139(brokerage business),361,-44,19,0153(brokerage business),422,-148
20,0103(brokerage business),1674,-216,20,0096(brokerage business),345,-31,20,0161(brokerage business),416,-61
Total,,155797,-8606,Total,,15688,-2917,Total,,17677,-3270
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2610,,,,,,,,,,2026-08-24,
1,0004(brokerage business),23483,5833,1,0004(brokerage business),5171,161,1,0004(brokerage business),3207,136
2,0148(brokerage business),19901,3719,2,0148(brokerage business),3779,-170,2,0240(brokerage business),3204,-112
3,0163(brokerage business),10564,1856,3,0103(brokerage business),1805,-116,3,0148(brokerage business),2471,113
4,0275(brokerage business),9705,1335,4,0239(brokerage business),1552,-31,4,0272(brokerage business),2302,-24
5,0240(brokerage business),6212,2500,5,0272(brokerage business),1268,-69,5,0034(brokerage business),1889,-20
6,0253(brokerage business),6105,1746,6,0163(brokerage business),1184,13,6,0163(brokerage business),1327,-71
7,0308(brokerage business),5783,3091,7,0059(brokerage business),960,-759,7,0096(brokerage business),1319,29
8,0272(brokerage business),5137,2526,8,0268(brokerage business),955,11,8,0007(brokerage business),1291,-7
9,0059(brokerage business),4887,1925,9,0084(brokerage business),953,0,9,0042(brokerage business),1202,-11
10,0081(brokerage business),3692,1043,10,0123(brokerage business),912,119,10,0139(brokerage business),1116,40
11,0268(brokerage business),3661,1073,11,0335(brokerage business),907,-255,11,0268(brokerage business),868,162
12,0298(brokerage business),3659,179,12,0034(brokerage business),849,212,12,0323(brokerage business),823,-68
13,0123(brokerage business),3421,1190,13,0253(brokerage business),770,-96,13,0059(brokerage business),753,4
14,0034(brokerage business),2620,266,14,0274(brokerage business),738,34,14,0003(brokerage business),728,-42
15,0186(brokerage business),2612,1117,15,0096(brokerage business),733,0,15,0049(brokerage business),650,276
16,0259(brokerage business),2575,756,16,0049(brokerage business),631,27,16,0253(brokerage business),607,21
17,0271(brokerage business),2165,550,17,0007(brokerage business),614,41,17,0082(brokerage business),595,69
18,0082(brokerage business),2092,714,18,0240(brokerage business),543,62,18,0153(brokerage business),516,82
19,0274(brokerage business),1599,609,19,0275(brokerage business),535,49,19,0103(brokerage business),508,162
20,0323(brokerage business),1525,468,20,0288(brokerage business),489,52,20,0178(brokerage business),507,26
Total,,121398,32496,Total,,25348,-715,Total,,25883,765
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2611,,,,,,,,,,2026-08-24,
1,0148(brokerage business),5452,1630,1,0004(brokerage business),1918,-214,1,0272(brokerage business),1672,-50
2,0004(brokerage business),3688,772,2,0148(brokerage business),1677,60,2,0004(brokerage business),1439,166
3,0275(brokerage business),2757,-144,3,0163(brokerage business),1304,147,3,0323(brokerage business),1339,-21
4,0253(brokerage business),1870,260,4,0268(brokerage business),947,-9,4,0148(brokerage business),1275,-256
5,0163(brokerage business),1084,36,5,0049(brokerage business),623,5,5,0042(brokerage business),882,-5
6,0240(brokerage business),874,320,6,0096(brokerage business),620,20,6,0007(brokerage business),825,-17
7,0059(brokerage business),865,181,7,0052(brokerage business),544,1,7,0163(brokerage business),648,-25
8,0259(brokerage business),668,480,8,0103(brokerage business),456,49,8,0077(brokerage business),538,60
9,0308(brokerage business),666,120,9,0009(brokerage business),432,3,9,0096(brokerage business),377,-71
10,0096(brokerage business),639,35,10,0272(brokerage business),380,-21,10,0003(brokerage business),362,182
11,0272(brokerage business),551,-7,11,0274(brokerage business),347,78,11,0153(brokerage business),276,3
12,0123(brokerage business),478,-220,12,0240(brokerage business),262,-71,12,0240(brokerage business),200,83
13,0268(brokerage business),408,268,13,0335(brokerage business),255,-15,13,0274(brokerage business),195,32
14,0081(brokerage business),402,74,14,0323(brokerage business),183,5,14,0308(brokerage business),182,27
15,0019(brokerage business),318,111,15,0277(brokerage business),182,19,15,0034(brokerage business),179,2
16,0003(brokerage business),309,266,16,0253(brokerage business),172,43,16,0019(brokerage business),178,66
17,0137(brokerage business),305,76,17,0239(brokerage business),161,18,17,0139(brokerage business),143,0
18,0082(brokerage business),293,69,18,0108(brokerage business),159,-3,18,0045(brokerage business),141,103
19,0257(brokerage business),282,114,19,0157(brokerage business),110,2,19,0059(brokerage business),123,-7
20,0034(brokerage business),280,149,20,0349(brokerage business),110,108,20,0136(brokerage business),110,-2
Total,,22189,4590,Total,,10842,225,Total,,11084,270
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：aoall,,,,,,,2026-08-24,,,,
Name of FF Member/OSBP,611994,-37710,Name of FF Member/OSBP,516886,-16055,Name of FF Member/OSBP,515986,-16055,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,900,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2609,,,,,,,,,,2026-08-24,
1,0163(brokerage business),9659,587,1,0148(brokerage business),3657,-377,1,0148(brokerage business),11887,-95
2,0004(brokerage business),5810,-1949,2,0004(brokerage business),3045,-223,2,0004(brokerage business),6688,-160
3,0148(brokerage business),4538,-5916,3,0034(brokerage business),2683,-194,3,0058(brokerage business),2326,-713
4,0275(brokerage business),3712,2382,4,0298(brokerage business),2529,-261,4,0059(brokerage business),1917,-151
5,0253(brokerage business),2160,-189,5,0272(brokerage business),2402,-464,5,0272(brokerage business),1683,-373
6,0081(brokerage business),2140,174,6,0163(brokerage business),2349,-426,6,0349(brokerage business),1655,-42
7,0058(brokerage business),1496,877,7,0082(brokerage business),2167,-175,7,0082(brokerage business),1645,-160
8,0103(brokerage business),1288,77,8,0240(brokerage business),1901,-378,8,0253(brokerage business),1605,-88
9,0272(brokerage business),1253,17,9,0277(brokerage business),1725,-124,9,0096(brokerage business),1604,-152
10,0240(brokerage business),1044,-993,10,0275(brokerage business),1683,-344,10,0295(brokerage business),1567,-145
11,0274(brokerage business),1024,113,11,0308(brokerage business),1587,-143,11,0123(brokerage business),1412,-161
12,0123(brokerage business),1008,-1047,12,0161(brokerage business),1420,-79,12,0151(brokerage business),1342,-266
13,0268(brokerage business),950,-425,13,0096(brokerage business),1387,-86,13,0103(brokerage business),1340,-880
14,0049(brokerage business),876,581,14,0123(brokerage business),1368,106,14,0136(brokerage business),1266,-114
15,0323(brokerage business),786,348,15,0253(brokerage business),1298,-359,15,0163(brokerage business),1265,-51
16,0298(brokerage business),755,-397,16,0268(brokerage business),1294,-172,16,0003(brokerage business),1142,-6
17,0059(brokerage business),749,-566,17,0018(brokerage business),1290,-57,17,0321(brokerage business),1103,-4
18,0139(brokerage business),713,169,18,0103(brokerage business),1285,-312,18,0153(brokerage business),1075,-231
19,0308(brokerage business),678,154,19,0069(brokerage business),1211,-144,19,0275(brokerage business),1057,-16
20,0095(brokerage business),632,529,20,0288(brokerage business),1183,-73,20,0274(brokerage business),1036,-864
Total,,41271,-5474,Total,,37464,-4285,Total,,44615,-4672
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2610,,,,,,,,,,2026-08-24,
1,0004(brokerage business),63613,-8277,1,0148(brokerage business),18538,-2041,1,0148(brokerage business),32990,1058
2,0163(brokerage business),42199,-5246,2,0272(brokerage business),18147,-293,2,0004(brokerage business),25436,-837
3,0148(brokerage business),38701,-7329,3,0004(brokerage business),17979,-4142,3,0163(brokerage business),16291,305
4,0253(brokerage business),22235,-5033,4,0082(brokerage business),17456,144,4,0272(brokerage business),12865,51
5,0081(brokerage business),13226,-1000,5,0323(brokerage business),12745,51,5,0103(brokerage business),11828,-590
6,0240(brokerage business),12690,2949,6,0163(brokerage business),11602,-1518,6,0240(brokerage business),11489,-641
7,0298(brokerage business),10685,938,7,0240(brokerage business),9763,511,7,0323(brokerage business),11305,-25
8,0272(brokerage business),9688,-2609,8,0151(brokerage business),8742,-1115,8,0335(brokerage business),11027,-235
9,0275(brokerage business),9662,-11890,9,0123(brokerage business),8307,466,9,0253(brokerage business),10347,-1210
10,0059(brokerage business),8729,-1743,10,0288(brokerage business),7304,185,10,0151(brokerage business),10321,-209
11,0151(brokerage business),7370,835,11,0268(brokerage business),7105,396,11,0268(brokerage business),8374,-17
12,0268(brokerage business),6981,-881,12,0253(brokerage business),6733,-475,12,0059(brokerage business),5471,-2404
13,0123(brokerage business),6134,364,13,0096(brokerage business),6276,203,13,0288(brokerage business),5112,-624
14,0161(brokerage business),6072,-939,14,0003(brokerage business),6111,-67,14,0178(brokerage business),4820,-595
15,0186(brokerage business),5822,-779,15,0178(brokerage business),5380,-515,15,0082(brokerage business),4189,-699
16,0034(brokerage business),5381,-1308,16,0058(brokerage business),5055,-1554,16,0019(brokerage business),3838,-23
17,0259(brokerage business),5046,1664,17,0103(brokerage business),5047,-115,17,0034(brokerage business),3685,304
18,0335(brokerage business),4960,247,18,0139(brokerage business),4394,-347,18,0081(brokerage business),3590,779
19,0288(brokerage business),4869,-321,19,0298(brokerage business),3918,546,19,0308(brokerage business),3335,-435
20,0103(brokerage business),4501,-1183,20,0049(brokerage business),3610,-710,20,0042(brokerage business),3134,-199
Total,,288564,-41541,Total,,184212,-10390,Total,,199447,-6246
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2611,,,,,,,,,,2026-08-24,
1,0163(brokerage business),4874,1535,1,0082(brokerage business),8760,3,1,0148(brokerage business),10014,1008
2,0148(brokerage business),4554,1135,2,0253(brokerage business),6028,11,2,0240(brokerage business),5298,159
3,0004(brokerage business),2241,687,3,0323(brokerage business),5518,793,3,0151(brokerage business),4973,86
4,0240(brokerage business),1867,-28,4,0161(brokerage business),5343,28,4,0161(brokerage business),4586,18
5,0059(brokerage business),1664,367,5,0240(brokerage business),5025,322,5,0323(brokerage business),4468,7
6,0081(brokerage business),1549,102,6,0272(brokerage business),4599,49,6,0253(brokerage business),3566,53
7,0123(brokerage business),1501,347,7,0151(brokerage business),4428,17,7,0058(brokerage business),3356,-868
8,0253(brokerage business),1436,-1296,8,0268(brokerage business),2373,149,8,0004(brokerage business),3232,607
9,0161(brokerage business),1360,40,9,0163(brokerage business),2151,-243,9,0163(brokerage business),2577,-259
10,0058(brokerage business),1169,270,10,0178(brokerage business),2015,372,10,0268(brokerage business),2434,153
11,0295(brokerage business),1091,593,11,0034(brokerage business),1718,21,11,0178(brokerage business),1882,381
12,0323(brokerage business),986,731,12,0308(brokerage business),1632,10,12,0295(brokerage business),1620,-1086
13,0308(brokerage business),960,420,13,0048(brokerage business),1548,10,13,0082(brokerage business),1313,-273
14,0178(brokerage business),897,-83,14,0004(brokerage business),1437,-424,14,0272(brokerage business),1249,49
15,0275(brokerage business),801,-215,15,0123(brokerage business),1063,-422,15,0048(brokerage business),1216,1
16,0048(brokerage business),785,182,16,0148(brokerage business),1003,-32,16,0288(brokerage business),1173,-3
17,0268(brokerage business),772,25,17,0019(brokerage business),942,77,17,0308(brokerage business),1009,-132
18,0339(brokerage business),754,458,18,0103(brokerage business),735,2,18,0123(brokerage business),764,549
19,0077(brokerage business),672,646,19,0311(brokerage business),684,2,19,0275(brokerage business),764,81
20,0103(brokerage business),649,375,20,0003(brokerage business),676,0,20,0335(brokerage business),656,163
Total,,30582,6291,Total,,57678,745,Total,,56150,694
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2701,,,,,,,,,,2026-08-24,
1,0148(brokerage business),12005,7269,1,0034(brokerage business),13056,79,1,0103(brokerage business),10935,1344
2,0004(brokerage business),10886,3218,2,0082(brokerage business),4767,34,2,0148(brokerage business),9760,398
3,0163(brokerage business),10330,5153,3,0116(brokerage business),4652,1,3,0004(brokerage business),7955,-2414
4,0275(brokerage business),5771,460,4,0372(brokerage business),4053,-1004,4,0335(brokerage business),4837,688
5,0240(brokerage business),4364,1352,5,0004(brokerage business),4030,-4,5,0003(brokerage business),4785,-217
6,0253(brokerage business),3805,990,6,0148(brokerage business),3642,345,6,0274(brokerage business),3685,2360
7,0103(brokerage business),3624,1617,7,0253(brokerage business),2773,-2,7,0163(brokerage business),3642,570
8,0274(brokerage business),2669,2181,8,0323(brokerage business),2539,142,8,0123(brokerage business),3575,0
9,0059(brokerage business),2410,876,9,0275(brokerage business),2346,154,9,0253(brokerage business),2739,77
10,0081(brokerage business),2212,469,10,0103(brokerage business),2261,392,10,0240(brokerage business),2371,-51
11,0151(brokerage business),2143,1367,11,0163(brokerage business),2000,-538,11,0059(brokerage business),2192,1483
12,0335(brokerage business),1669,319,12,0186(brokerage business),1378,131,12,0139(brokerage business),1797,-55
13,0272(brokerage business),1587,667,13,0272(brokerage business),1370,421,13,0272(brokerage business),1707,-158
14,0029(brokerage business),1331,882,14,0156(brokerage business),1307,142,14,0058(brokerage business),1660,-234
15,0034(brokerage business),1290,338,15,0077(brokerage business),1234,52,15,0151(brokerage business),1557,-65
16,0003(brokerage business),1149,-28,16,0240(brokerage business),1152,287,16,0275(brokerage business),1306,115
17,0372(brokerage business),1093,530,17,0003(brokerage business),1004,894,17,0249(brokerage business),1222,4
18,0244(brokerage business),1048,801,18,0268(brokerage business),998,65,18,0034(brokerage business),1160,-209
19,0186(brokerage business),1046,210,19,0338(brokerage business),979,248,19,0349(brokerage business),955,-8
20,0323(brokerage business),878,632,20,0096(brokerage business),977,107,20,0067(brokerage business),913,148
Total,,71310,29303,Total,,56518,1946,Total,,68753,3776
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：adall,,,,,,,2026-08-24,,,,
Name of FF Member/OSBP,16394,-4862,Name of FF Member/OSBP,23598,-165,Name of FF Member/OSBP,23598,-165,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2609,,,,,,,,,,2026-08-24,
1,0004(brokerage business),254,-99,1,0253(brokerage business),369,-16,1,0123(brokerage business),484,11
2,0137(brokerage business),186,3,2,0004(brokerage business),308,-13,2,0275(brokerage business),411,-3
3,0163(brokerage business),152,-63,3,0275(brokerage business),302,-2,3,0323(brokerage business),345,-1
4,0275(brokerage business),141,-78,4,0323(brokerage business),300,0,4,0253(brokerage business),298,-2
5,0253(brokerage business),140,14,5,0257(brokerage business),295,2,5,0257(brokerage business),288,-2
6,0139(brokerage business),108,21,6,0008(brokerage business),286,-3,6,0008(brokerage business),284,-1
7,0008(brokerage business),106,-152,7,0123(brokerage business),286,3,7,0009(brokerage business),282,0
