"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-16,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
10,0274(brokerage business),1277,322,10,0058(brokerage business),1352,770,10,0335(brokerage business),2224,-7
11,0271(brokerage business),918,481,11,0163(brokerage business),1335,-829,11,0082(brokerage business),1554,4
12,0006(brokerage business),907,-338,12,0268(brokerage business),1227,81,12,0272(brokerage business),1248,424
13,0058(brokerage business),905,576,13,0339(brokerage business),1154,0,13,0139(brokerage business),1140,5
14,0153(brokerage business),843,575,14,0049(brokerage business),1109,528,14,0308(brokerage business),1137,-84
15,0335(brokerage business),794,-151,15,0153(brokerage business),1021,605,15,0240(brokerage business),1125,113
16,0239(brokerage business),738,-376,16,0253(brokerage business),977,222,16,0268(brokerage business),1124,149
17,0103(brokerage business),737,542,17,0103(brokerage business),923,401,17,0084(brokerage business),1070,-87
18,0177(brokerage business),721,608,18,0274(brokerage business),916,428,18,0288(brokerage business),980,491
19,0288(brokerage business),683,313,19,0077(brokerage business),869,-5,19,0320(brokerage business),972,-5
20,0240(brokerage business),603,-1215,20,0239(brokerage business),853,-121,20,0315(brokerage business),928,53
Total,,54797,10241,Total,,53810,3430,Total,,51433,3689
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：niall,,,,,,,2026-09-16,,,,
Name of FF Member/OSBP,746999,394695,Name of FF Member/OSBP,365628,-2344,Name of FF Member/OSBP,362438,-2353,,,
Name of Non-FF Member/OSNBP,9,-1,Name of Non-FF Member/OSNBP,30,0,Name of Non-FF Member/OSNBP,3220,9,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2610,,,,,,,,,,2026-09-16,
1,0004(brokerage business),59708,28126,1,0004(brokerage business),10990,1,1,0004(brokerage business),17604,-171
2,0163(brokerage business),44732,22273,2,0253(brokerage business),6158,409,2,0148(brokerage business),12087,-1421
3,0148(brokerage business),38703,17933,3,0163(brokerage business),5763,-931,3,0082(brokerage business),8971,-242
4,0253(brokerage business),25171,16541,4,0148(brokerage business),5365,-346,4,0253(brokerage business),4934,28
5,0123(brokerage business),17368,10478,5,0103(brokerage business),5268,-167,5,0163(brokerage business),4221,13
6,0272(brokerage business),16570,9091,6,0034(brokerage business),4633,442,6,0272(brokerage business),4209,-663
7,0081(brokerage business),13911,6708,7,0240(brokerage business),3673,-418,7,0240(brokerage business),3833,64
8,0240(brokerage business),12372,6744,8,0096(brokerage business),3614,-353,8,0139(brokerage business),3501,3
9,0275(brokerage business),11947,-380,9,0272(brokerage business),3381,-503,9,0059(brokerage business),3343,-676
10,0268(brokerage business),8769,4423,10,0275(brokerage business),3355,860,10,0161(brokerage business),2689,56
11,0034(brokerage business),7555,3143,11,0003(brokerage business),3150,201,11,0103(brokerage business),2671,10
12,0069(brokerage business),6689,3806,12,0042(brokerage business),2861,-245,12,0335(brokerage business),2443,239
13,0186(brokerage business),6213,3426,13,0081(brokerage business),2516,-54,13,0268(brokerage business),2404,113
14,0161(brokerage business),6046,3610,14,0268(brokerage business),2485,-250,14,0323(brokerage business),2232,-158
15,0298(brokerage business),5546,2630,15,0161(brokerage business),2406,614,15,0018(brokerage business),2120,-307
16,0009(brokerage business),5432,2684,16,0308(brokerage business),2251,90,16,0184(brokerage business),2020,252
17,0059(brokerage business),5389,1760,17,0049(brokerage business),2238,-155,17,0275(brokerage business),1891,-241
18,0308(brokerage business),5058,2669,18,0123(brokerage business),2178,76,18,0288(brokerage business),1636,-62
19,0323(brokerage business),4983,2942,19,0316(brokerage business),1862,20,19,0259(brokerage business),1488,-49
20,0096(brokerage business),4868,2583,20,0298(brokerage business),1822,10,20,0069(brokerage business),1435,-88
Total,,307030,151190,Total,,75969,-699,Total,,85732,-3300
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2611,,,,,,,,,,2026-09-16,
1,0004(brokerage business),37462,25794,1,0103(brokerage business),16668,408,1,0004(brokerage business),22648,1039
2,0148(brokerage business),28843,15747,2,0004(brokerage business),12770,-13,2,0184(brokerage business),13565,241
3,0163(brokerage business),17230,10990,3,0148(brokerage business),12459,8,3,0148(brokerage business),13290,-545
4,0253(brokerage business),13518,9650,4,0096(brokerage business),7376,102,4,0239(brokerage business),7569,291
5,0123(brokerage business),9503,6337,5,0077(brokerage business),6746,128,5,0272(brokerage business),4958,-1252
6,0275(brokerage business),9445,3448,6,0272(brokerage business),4507,74,6,0009(brokerage business),4730,9
7,0081(brokerage business),7972,4682,7,0163(brokerage business),4189,916,7,0335(brokerage business),4353,12
8,0240(brokerage business),6350,4383,8,0003(brokerage business),3637,501,8,0082(brokerage business),4302,5
9,0308(brokerage business),5468,3970,9,0253(brokerage business),3449,516,9,0163(brokerage business),3563,-680
10,0272(brokerage business),4638,-1944,10,0240(brokerage business),3271,878,10,0042(brokerage business),3065,-236
11,0069(brokerage business),3666,2729,11,0178(brokerage business),2635,196,11,0323(brokerage business),2913,405
12,0059(brokerage business),3608,1924,12,0034(brokerage business),2168,283,12,0240(brokerage business),2687,648
13,0034(brokerage business),3294,2164,13,0059(brokerage business),2081,-294,13,0123(brokerage business),2620,-100
14,0042(brokerage business),3273,1907,14,0316(brokerage business),2011,2,14,0308(brokerage business),2519,621
15,0009(brokerage business),3097,1245,15,0018(brokerage business),1919,190,15,0096(brokerage business),2467,860
16,0096(brokerage business),2676,1872,16,0069(brokerage business),1829,511,16,0275(brokerage business),2353,600
17,0259(brokerage business),2644,1865,17,0308(brokerage business),1603,-841,17,0103(brokerage business),2352,415
18,0268(brokerage business),2609,1488,18,0161(brokerage business),1475,260,18,0253(brokerage business),2330,342
19,0082(brokerage business),2113,1620,19,0268(brokerage business),1459,172,19,0059(brokerage business),2227,584
20,0103(brokerage business),2053,1401,20,0338(brokerage business),1440,185,20,0274(brokerage business),1849,950
Total,,169462,101272,Total,,93692,4182,Total,,106360,4209
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2612,,,,,,,,,,2026-09-16,
1,0148(brokerage business),8641,5167,1,0148(brokerage business),14620,625,1,0004(brokerage business),23265,523
2,0004(brokerage business),8002,3316,2,0103(brokerage business),7998,216,2,0148(brokerage business),6789,1876
3,0253(brokerage business),4573,2917,3,0096(brokerage business),5240,31,3,0253(brokerage business),4884,-704
4,0163(brokerage business),3691,2464,4,0004(brokerage business),2791,451,4,0272(brokerage business),4679,-99
5,0081(brokerage business),3340,1681,5,0272(brokerage business),2481,64,5,0042(brokerage business),2924,739
6,0275(brokerage business),1833,513,6,0268(brokerage business),2393,-90,6,0003(brokerage business),2616,788
7,0123(brokerage business),1685,1181,7,0316(brokerage business),2253,13,7,0123(brokerage business),2612,29
8,0059(brokerage business),1563,700,8,0163(brokerage business),2036,538,8,0139(brokerage business),2189,-70
9,0042(brokerage business),1306,1099,9,0003(brokerage business),1932,81,9,0009(brokerage business),2039,202
10,0272(brokerage business),1149,944,10,0178(brokerage business),1918,169,10,0022(brokerage business),1432,140
11,0240(brokerage business),1026,644,11,0253(brokerage business),1076,-63,11,0240(brokerage business),1360,18
12,0308(brokerage business),995,362,12,0034(brokerage business),1018,198,12,0043(brokerage business),809,8
13,0003(brokerage business),965,506,13,0308(brokerage business),988,92,13,0007(brokerage business),781,4
14,0018(brokerage business),823,518,14,0240(brokerage business),881,54,14,0077(brokerage business),766,98
15,0034(brokerage business),767,556,15,0311(brokerage business),876,1,15,0058(brokerage business),659,118
16,0077(brokerage business),696,412,16,0042(brokerage business),850,249,16,0153(brokerage business),618,9
17,0103(brokerage business),680,460,17,0018(brokerage business),806,-2,17,0163(brokerage business),605,13
18,0069(brokerage business),634,396,18,0263(brokerage business),772,14,18,0184(brokerage business),584,435
19,0096(brokerage business),633,238,19,0298(brokerage business),760,138,19,0103(brokerage business),551,82
20,0058(brokerage business),616,432,20,0059(brokerage business),699,38,20,0323(brokerage business),491,243
Total,,43618,24506,Total,,52388,2817,Total,,60653,4452
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2701,,,,,,,,,,2026-09-16,
1,0004(brokerage business),4058,2725,1,0096(brokerage business),4200,60,1,0148(brokerage business),5777,1107
2,0148(brokerage business),3790,2921,2,0103(brokerage business),2905,247,2,0272(brokerage business),4426,198
3,0163(brokerage business),3534,1996,3,0148(brokerage business),1612,-353,3,0253(brokerage business),3970,381
4,0275(brokerage business),2965,1415,4,0004(brokerage business),1225,94,4,0004(brokerage business),3345,130
5,0081(brokerage business),1822,900,5,0163(brokerage business),1087,82,5,0042(brokerage business),2364,-2
6,0069(brokerage business),1213,1158,6,0240(brokerage business),914,8,6,0240(brokerage business),1957,-12
7,0123(brokerage business),1126,877,7,0253(brokerage business),729,40,7,0311(brokerage business),1131,-39
8,0253(brokerage business),949,519,8,0025(brokerage business),727,59,8,0022(brokerage business),711,0
9,0059(brokerage business),644,-82,9,0123(brokerage business),633,62,9,0320(brokerage business),638,-268
10,0272(brokerage business),630,471,10,0069(brokerage business),570,21,10,0103(brokerage business),616,-3
11,0096(brokerage business),572,491,11,0272(brokerage business),527,38,11,0163(brokerage business),449,16
12,0308(brokerage business),560,482,12,0169(brokerage business),521,-4,12,0288(brokerage business),417,-2
13,0103(brokerage business),514,412,13,0178(brokerage business),493,107,13,0058(brokerage business),385,-1
14,0339(brokerage business),415,400,14,0003(brokerage business),463,110,14,0268(brokerage business),378,10
15,0268(brokerage business),392,287,15,0038(brokerage business),459,121,15,0331(brokerage business),121,0
16,0319(brokerage business),366,269,16,0298(brokerage business),445,161,16,0019(brokerage business),114,2
17,0320(brokerage business),349,295,17,0323(brokerage business),402,6,17,0096(brokerage business),96,-6
18,0240(brokerage business),338,213,18,0268(brokerage business),364,6,18,0275(brokerage business),72,-25
19,0077(brokerage business),326,172,19,0257(brokerage business),354,48,19,0151(brokerage business),63,-6
20,0298(brokerage business),299,221,20,0125(brokerage business),328,4,20,0043(brokerage business),51,25
Total,,24862,16142,Total,,18958,917,Total,,27081,1505
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：snall,,,,,,,2026-09-16,,,,
Name of FF Member/OSBP,365872,59322,Name of FF Member/OSBP,71823,-4096,Name of FF Member/OSBP,71823,-4096,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2610,,,,,,,,,,2026-09-16,
1,0004(brokerage business),41255,5767,1,0004(brokerage business),3004,-7,1,0004(brokerage business),4182,-358
2,0148(brokerage business),28187,4101,2,0148(brokerage business),2593,63,2,0148(brokerage business),3201,-256
3,0163(brokerage business),18674,2667,3,0268(brokerage business),2291,-174,3,0240(brokerage business),2070,-300
4,0275(brokerage business),11672,1685,4,0163(brokerage business),1949,-39,4,0163(brokerage business),2051,113
5,0253(brokerage business),9699,2348,5,0240(brokerage business),1344,-55,5,0272(brokerage business),1398,13
6,0240(brokerage business),9227,1235,6,0034(brokerage business),953,-179,6,0103(brokerage business),1045,-131
7,0081(brokerage business),7127,-194,7,0272(brokerage business),921,-145,7,0034(brokerage business),896,-171
8,0272(brokerage business),6596,718,8,0049(brokerage business),836,-172,8,0018(brokerage business),862,-12
9,0298(brokerage business),5143,210,9,0059(brokerage business),810,-103,9,0253(brokerage business),816,-5
10,0268(brokerage business),5067,536,10,0096(brokerage business),792,-222,10,0323(brokerage business),774,11
11,0034(brokerage business),4472,92,11,0007(brokerage business),769,-144,11,0153(brokerage business),718,24
12,0059(brokerage business),4013,190,12,0275(brokerage business),767,-145,12,0042(brokerage business),714,-79
13,0186(brokerage business),3984,86,13,0082(brokerage business),665,-276,13,0335(brokerage business),670,-191
14,0259(brokerage business),3907,-1200,14,0123(brokerage business),558,-72,14,0096(brokerage business),558,10
15,0308(brokerage business),3418,-496,15,0042(brokerage business),483,21,15,0161(brokerage business),514,-35
16,0103(brokerage business),2772,-403,16,0288(brokerage business),464,-82,16,0139(brokerage business),505,-164
17,0123(brokerage business),2580,797,17,0077(brokerage business),454,-47,17,0048(brokerage business),434,-19
18,0323(brokerage business),2572,306,18,0103(brokerage business),434,73,18,0003(brokerage business),426,-7
19,0007(brokerage business),2557,888,19,0252(brokerage business),432,-6,19,0082(brokerage business),420,-79
20,0151(brokerage business),2369,505,20,0081(brokerage business),430,-6,20,0007(brokerage business),415,-3
Total,,175291,19838,Total,,20949,-1717,Total,,22669,-1639
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2611,,,,,,,,,,2026-09-16,
1,0004(brokerage business),14136,3945,1,0004(brokerage business),2473,46,1,0004(brokerage business),2084,-156
2,0148(brokerage business),10550,-598,2,0148(brokerage business),2019,-158,2,0148(brokerage business),2073,42
3,0163(brokerage business),8575,2971,3,0272(brokerage business),1064,-58,3,0272(brokerage business),1886,-29
4,0275(brokerage business),6983,1280,4,0163(brokerage business),1006,-264,4,0323(brokerage business),1444,-20
5,0253(brokerage business),5417,1824,5,0084(brokerage business),984,-58,5,0163(brokerage business),1240,27
6,0240(brokerage business),2704,655,6,0096(brokerage business),943,170,6,0042(brokerage business),1028,-12
7,0081(brokerage business),2520,-114,7,0268(brokerage business),895,-21,7,0007(brokerage business),843,9
8,0059(brokerage business),2279,239,8,0034(brokerage business),836,95,8,0096(brokerage business),686,131
9,0272(brokerage business),2213,656,9,0049(brokerage business),728,-8,9,0240(brokerage business),555,110
10,0123(brokerage business),1744,166,10,0059(brokerage business),679,174,10,0178(brokerage business),549,24
11,0259(brokerage business),1532,768,11,0123(brokerage business),623,-98,11,0139(brokerage business),503,97
12,0298(brokerage business),1288,677,12,0253(brokerage business),485,40,12,0077(brokerage business),488,-121
13,0096(brokerage business),1197,8,13,0052(brokerage business),423,1,13,0335(brokerage business),451,-128
14,0268(brokerage business),944,150,14,0103(brokerage business),385,4,14,0003(brokerage business),399,16
15,0007(brokerage business),926,90,15,0274(brokerage business),367,13,15,0268(brokerage business),397,19
16,0308(brokerage business),905,185,16,0240(brokerage business),361,-156,16,0103(brokerage business),354,-4
17,0034(brokerage business),838,-740,17,0082(brokerage business),336,-3,17,0239(brokerage business),339,-59
18,0186(brokerage business),824,238,18,0315(brokerage business),321,5,18,0253(brokerage business),326,-7
19,0043(brokerage business),814,280,19,0009(brokerage business),308,-8,19,0274(brokerage business),317,-46
20,0137(brokerage business),780,259,20,0153(brokerage business),292,37,20,0059(brokerage business),316,-67
Total,,67169,12939,Total,,15528,-247,Total,,16278,-174
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2612,,,,,,,,,,2026-09-16,
1,0148(brokerage business),3526,419,1,0004(brokerage business),1996,66,1,0240(brokerage business),1301,33
2,0004(brokerage business),3228,712,2,0148(brokerage business),1061,164,2,0148(brokerage business),1202,34
3,0275(brokerage business),2949,331,3,0096(brokerage business),911,-32,3,0004(brokerage business),1077,118
4,0253(brokerage business),2109,849,4,0268(brokerage business),813,-16,4,0163(brokerage business),979,110
5,0163(brokerage business),1902,538,5,0272(brokerage business),628,52,5,0272(brokerage business),851,4
6,0059(brokerage business),1332,244,6,0049(brokerage business),560,14,6,0007(brokerage business),677,40
7,0123(brokerage business),974,85,7,0163(brokerage business),399,130,7,0034(brokerage business),579,98
8,0096(brokerage business),656,11,8,0288(brokerage business),314,8,8,0077(brokerage business),529,1
9,0240(brokerage business),641,277,9,0009(brokerage business),310,0,9,0315(brokerage business),334,8
10,0007(brokerage business),626,297,10,0016(brokerage business),305,5,10,0096(brokerage business),240,32
11,0034(brokerage business),607,221,11,0240(brokerage business),299,16,11,0295(brokerage business),167,142
12,0157(brokerage business),490,486,12,0019(brokerage business),222,-1,12,0009(brokerage business),129,-7
13,0081(brokerage business),483,251,13,0034(brokerage business),194,9,13,0320(brokerage business),122,-2
14,0259(brokerage business),443,319,14,0123(brokerage business),164,71,14,0067(brokerage business),119,86
15,0151(brokerage business),398,364,15,0252(brokerage business),151,0,15,0239(brokerage business),116,0
16,0272(brokerage business),392,122,16,0253(brokerage business),146,84,16,0268(brokerage business),87,3
17,0342(brokerage business),381,130,17,0052(brokerage business),91,-1,17,0288(brokerage business),84,1
18,0271(brokerage business),374,166,18,0007(brokerage business),74,20,18,0253(brokerage business),78,-29
19,0103(brokerage business),361,17,19,0136(brokerage business),74,-3,19,0141(brokerage business),76,-22
20,0137(brokerage business),318,120,20,0157(brokerage business),72,-53,20,0045(brokerage business),65,-11
Total,,22190,5959,Total,,8784,533,Total,,8812,639
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：aoall,,,,,,,2026-09-16,,,,
Name of FF Member/OSBP,266622,-53648,Name of FF Member/OSBP,467855,-4236,Name of FF Member/OSBP,465555,-3786,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,2300,-450,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2610,,,,,,,,,,2026-09-16,
1,0163(brokerage business),3445,-2122,1,0096(brokerage business),2710,-129,1,0148(brokerage business),7806,-90
2,0004(brokerage business),2162,-390,2,0004(brokerage business),2434,-50,2,0004(brokerage business),4235,-292
3,0148(brokerage business),1158,-1243,3,0082(brokerage business),2150,-469,3,0163(brokerage business),2085,-362
4,0275(brokerage business),1081,-585,4,0148(brokerage business),1723,38,4,0103(brokerage business),1926,1
5,0029(brokerage business),900,-156,5,0253(brokerage business),1703,28,5,0029(brokerage business),1617,113
6,0081(brokerage business),863,123,6,0163(brokerage business),1659,113,6,0323(brokerage business),1562,-87
7,0253(brokerage business),757,-226,7,0298(brokerage business),1309,-107,7,0019(brokerage business),1107,-219
8,0082(brokerage business),684,480,8,0003(brokerage business),1145,-1,8,0139(brokerage business),1077,10
9,0069(brokerage business),596,-265,9,0327(brokerage business),1030,-7,9,0003(brokerage business),1065,70
10,0123(brokerage business),568,119,10,0034(brokerage business),1011,6,10,0268(brokerage business),1014,-2
11,0240(brokerage business),458,146,11,0323(brokerage business),977,-6,11,0253(brokerage business),992,181
12,0272(brokerage business),453,27,12,0018(brokerage business),960,-13,12,0059(brokerage business),954,-6
13,0323(brokerage business),381,275,13,0272(brokerage business),948,-82,13,0274(brokerage business),809,-7
14,0095(brokerage business),354,-4,14,0161(brokerage business),916,17,14,0136(brokerage business),777,-13
15,0298(brokerage business),347,-183,15,0029(brokerage business),903,-3,15,0151(brokerage business),770,-73
16,0268(brokerage business),325,-263,16,0240(brokerage business),896,184,16,0272(brokerage business),738,-31
17,0077(brokerage business),310,95,17,0275(brokerage business),876,-79,17,0259(brokerage business),577,8
18,0034(brokerage business),292,81,18,0288(brokerage business),801,-54,18,0081(brokerage business),575,-28
19,0019(brokerage business),291,178,19,0103(brokerage business),774,-40,19,0275(brokerage business),551,48
20,0288(brokerage business),269,-46,20,0007(brokerage business),735,0,20,0349(brokerage business),547,32
Total,,15694,-3959,Total,,25660,-654,Total,,30784,-747
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2611,,,,,,,,,,2026-09-16,
1,0163(brokerage business),3825,-1949,1,0272(brokerage business),13896,-270,1,0151(brokerage business),8758,-188
2,0004(brokerage business),2809,-770,2,0323(brokerage business),12041,-17,2,0323(brokerage business),8506,0
3,0148(brokerage business),2112,-1234,3,0082(brokerage business),10655,-4,3,0148(brokerage business),7861,-9
4,0253(brokerage business),2059,717,4,0151(brokerage business),8156,-145,4,0004(brokerage business),7621,-684
5,0240(brokerage business),1418,-1167,5,0004(brokerage business),7044,71,5,0163(brokerage business),6401,82
6,0178(brokerage business),1026,-988,6,0253(brokerage business),6851,6,6,0240(brokerage business),6276,-155
7,0275(brokerage business),975,519,7,0240(brokerage business),5758,-41,7,0253(brokerage business),4515,-49
8,0161(brokerage business),860,-622,8,0178(brokerage business),4500,-27,8,0178(brokerage business),4388,-1
9,0059(brokerage business),847,-212,9,0161(brokerage business),3772,-241,9,0161(brokerage business),3847,-269
10,0103(brokerage business),818,706,10,0077(brokerage business),3702,-5,10,0103(brokerage business),3708,-486
11,0268(brokerage business),752,363,11,0148(brokerage business),3281,25,11,0019(brokerage business),2980,-195
12,0151(brokerage business),747,-509,12,0163(brokerage business),3281,-1,12,0268(brokerage business),2813,-332
13,0058(brokerage business),529,225,13,0048(brokerage business),1809,-132,13,0274(brokerage business),2769,-8
14,0009(brokerage business),459,-53,14,0308(brokerage business),1572,1,14,0058(brokerage business),2635,278
15,0029(brokerage business),459,-261,15,0034(brokerage business),1509,-6,15,0335(brokerage business),2559,-127
16,0272(brokerage business),459,42,16,0009(brokerage business),1303,-137,16,0082(brokerage business),2442,111
17,0081(brokerage business),436,-2139,17,0268(brokerage business),1156,-242,17,0048(brokerage business),1843,-135
18,0349(brokerage business),435,353,18,0103(brokerage business),1054,-74,18,0288(brokerage business),1835,-107
19,0123(brokerage business),383,-616,19,0029(brokerage business),786,-98,19,0275(brokerage business),1302,-238
20,0271(brokerage business),280,251,20,0244(brokerage business),635,0,20,0081(brokerage business),1220,-2
Total,,21688,-7344,Total,,92761,-1337,Total,,84279,-2514
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2612,,,,,,,,,,2026-09-16,
1,0253(brokerage business),969,672,1,0323(brokerage business),8010,-1,1,0323(brokerage business),8204,-19
2,0268(brokerage business),895,631,2,0151(brokerage business),6345,-6,2,0151(brokerage business),6358,-18
3,0163(brokerage business),782,-672,3,0240(brokerage business),5009,2,3,0240(brokerage business),5223,-145
4,0161(brokerage business),527,66,4,0178(brokerage business),4530,20,4,0161(brokerage business),4552,-15
5,0178(brokerage business),474,-82,5,0161(brokerage business),4522,-20,5,0178(brokerage business),4552,24
6,0103(brokerage business),372,322,6,0268(brokerage business),4175,-13,6,0004(brokerage business),4124,-51
7,0151(brokerage business),350,-131,7,0272(brokerage business),4069,189,7,0268(brokerage business),4008,-8
8,0004(brokerage business),341,205,8,0163(brokerage business),3800,-52,8,0163(brokerage business),3580,-14
9,0148(brokerage business),326,121,9,0004(brokerage business),3453,32,9,0253(brokerage business),2948,-47
10,0272(brokerage business),322,237,10,0253(brokerage business),2601,0,10,0103(brokerage business),2505,283
11,0240(brokerage business),289,159,11,0059(brokerage business),2026,48,11,0059(brokerage business),2022,48
12,0153(brokerage business),273,262,12,0082(brokerage business),1756,1,12,0009(brokerage business),1866,48
13,0123(brokerage business),258,83,13,0034(brokerage business),1657,4,13,0335(brokerage business),1861,27
14,0288(brokerage business),239,152,14,0048(brokerage business),1526,-49,14,0048(brokerage business),1643,-45
15,0335(brokerage business),195,156,15,0139(brokerage business),1356,0,15,0148(brokerage business),950,-48
16,0081(brokerage business),179,-268,16,0288(brokerage business),1273,-126,16,0272(brokerage business),843,-73
17,0059(brokerage business),158,0,17,0095(brokerage business),571,0,17,0123(brokerage business),810,-1
18,0003(brokerage business),155,155,18,0148(brokerage business),411,18,18,0288(brokerage business),450,-39
19,0009(brokerage business),151,84,19,0009(brokerage business),356,-27,19,0003(brokerage business),438,155
20,0029(brokerage business),138,119,20,0349(brokerage business),252,0,20,0082(brokerage business),307,0
Total,,7393,2271,Total,,57698,20,Total,,57244,62
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2701,,,,,,,,,,2026-09-16,
1,0004(brokerage business),36521,-15525,1,0004(brokerage business),18503,842,1,0148(brokerage business),28984,-29
2,0163(brokerage business),25248,-3352,2,0148(brokerage business),16525,-235,2,0004(brokerage business),26492,-281
3,0148(brokerage business),18888,61,3,0034(brokerage business),14403,106,3,0103(brokerage business),18593,661
4,0253(brokerage business),10396,465,4,0082(brokerage business),11159,505,4,0335(brokerage business),13126,604
5,0275(brokerage business),5705,-549,5,0163(brokerage business),9693,-870,5,0253(brokerage business),10654,250
6,0272(brokerage business),5346,-2167,6,0077(brokerage business),6877,-36,6,0163(brokerage business),10239,1042
7,0059(brokerage business),5330,1417,7,0288(brokerage business),6754,186,7,0272(brokerage business),8052,228
8,0268(brokerage business),4779,1215,8,0272(brokerage business),6216,-408,8,0082(brokerage business),5454,82
9,0240(brokerage business),4258,-153,9,0323(brokerage business),6001,113,9,0059(brokerage business),5136,-278
10,0186(brokerage business),3975,218,10,0123(brokerage business),5614,13,10,0268(brokerage business),4429,-57
11,0298(brokerage business),3767,-820,11,0103(brokerage business),5546,-417,11,0034(brokerage business),4337,255
12,0081(brokerage business),3739,850,12,0253(brokerage business),5499,336,12,0240(brokerage business),4127,-6
13,0103(brokerage business),3118,-740,13,0116(brokerage business),4671,-10,13,0288(brokerage business),4080,-410
14,0034(brokerage business),2869,331,14,0052(brokerage business),4183,10,14,0058(brokerage business),3355,-283
15,0288(brokerage business),2328,-998,15,0268(brokerage business),4048,382,15,0274(brokerage business),2853,-5
16,0137(brokerage business),2324,752,16,0298(brokerage business),3720,-95,16,0123(brokerage business),2848,-29
17,0259(brokerage business),2312,149,17,0003(brokerage business),3700,14,17,0018(brokerage business),2718,149
18,0151(brokerage business),2105,216,18,0275(brokerage business),3504,-35,18,0151(brokerage business),2672,28
19,0335(brokerage business),2002,-734,19,0009(brokerage business),3228,112,19,0007(brokerage business),2646,15
20,0019(brokerage business),1967,519,20,0139(brokerage business),3127,193,20,0308(brokerage business),2581,45
