"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-06,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
18,0034(brokerage business),2055,-1417,18,0082(brokerage business),989,205,18,0151(brokerage business),1116,716
19,0151(brokerage business),1982,1567,19,0137(brokerage business),899,529,19,0081(brokerage business),1095,-272
20,0139(brokerage business),1763,1507,20,0308(brokerage business),868,-330,20,0268(brokerage business),952,251
Total,,139711,54419,Total,,51545,5044,Total,,55329,8813
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2607,,,,,,,,,,2026-05-06,
1,0004(brokerage business),8053,4997,1,0272(brokerage business),7774,2695,1,0148(brokerage business),5362,-236
2,0148(brokerage business),7604,1713,2,0148(brokerage business),3583,-806,2,0239(brokerage business),3298,-595
3,0163(brokerage business),6512,4084,3,0004(brokerage business),3527,563,3,0004(brokerage business),2706,1028
4,0253(brokerage business),5826,1093,4,0339(brokerage business),1641,12,4,0123(brokerage business),2382,1576
5,0272(brokerage business),4609,3004,5,0163(brokerage business),1397,378,5,0049(brokerage business),1563,88
6,0123(brokerage business),2916,1675,6,0239(brokerage business),1303,120,6,0308(brokerage business),1528,425
7,0081(brokerage business),2268,1118,7,0268(brokerage business),1265,61,7,0163(brokerage business),1495,-1460
8,0043(brokerage business),1444,570,8,0034(brokerage business),1077,-40,8,0139(brokerage business),1353,166
9,0239(brokerage business),1349,-136,9,0288(brokerage business),995,25,9,0253(brokerage business),967,-185
10,0139(brokerage business),1301,1066,10,0151(brokerage business),846,816,10,0272(brokerage business),873,754
11,0274(brokerage business),1263,854,11,0139(brokerage business),841,507,11,0069(brokerage business),858,-155
12,0323(brokerage business),1113,261,12,0069(brokerage business),781,137,12,0335(brokerage business),754,167
13,0259(brokerage business),956,-427,13,0274(brokerage business),542,310,13,0103(brokerage business),695,625
14,0103(brokerage business),915,640,14,0059(brokerage business),407,22,14,0084(brokerage business),650,0
15,0151(brokerage business),841,829,15,0253(brokerage business),392,139,15,0042(brokerage business),564,-42
16,0034(brokerage business),835,654,16,0240(brokerage business),383,44,16,0034(brokerage business),519,497
17,0335(brokerage business),805,268,17,0335(brokerage business),368,194,17,0006(brokerage business),498,72
18,0069(brokerage business),734,246,18,0058(brokerage business),261,144,18,0268(brokerage business),496,345
19,0308(brokerage business),722,-282,19,0295(brokerage business),256,4,19,0274(brokerage business),446,67
20,0271(brokerage business),720,93,20,0007(brokerage business),249,50,20,0082(brokerage business),396,-8
Total,,50786,22320,Total,,27888,5375,Total,,27403,3129
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：niall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,665131,-385813,Name of FF Member/OSBP,373988,23707,Name of FF Member/OSBP,366790,25252,,,
Name of Non-FF Member/OSNBP,1557,1255,Name of Non-FF Member/OSNBP,119,0,Name of Non-FF Member/OSNBP,7317,-1545,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2605,,,,,,,,,,2026-05-06,
1,0058(brokerage business),516,-1427,1,0004(brokerage business),2502,60,1,0253(brokerage business),2946,-66
2,0148(brokerage business),409,-1447,2,0148(brokerage business),2472,-193,2,0272(brokerage business),2292,18
3,0163(brokerage business),276,-1144,3,0240(brokerage business),1290,-18,3,0004(brokerage business),1860,-24
4,0003(brokerage business),216,16,4,0052(brokerage business),1110,0,4,0058(brokerage business),1812,-6
5,0042(brokerage business),180,-228,5,0059(brokerage business),618,-6,5,0148(brokerage business),1452,0
6,0271(brokerage business),180,23,6,0275(brokerage business),618,48,6,0034(brokerage business),564,0
7,0049(brokerage business),174,-518,7,0253(brokerage business),612,0,7,0043(brokerage business),558,0
8,0320(brokerage business),156,-24,8,0272(brokerage business),612,-30,8,0081(brokerage business),552,0
9,0004(brokerage business),132,-4960,9,0138(brokerage business),606,0,9,0323(brokerage business),480,0
10,0123(brokerage business),120,-107,10,0081(brokerage business),474,-12,10,0009(brokerage business),336,12
11,0272(brokerage business),108,-1771,11,0058(brokerage business),456,42,11,0163(brokerage business),324,-246
12,0240(brokerage business),102,-2021,12,0043(brokerage business),408,-1,12,0305(brokerage business),282,0
13,0311(brokerage business),80,-950,13,0151(brokerage business),378,0,13,0028(brokerage business),252,0
14,0275(brokerage business),67,-1948,14,0049(brokerage business),360,-120,14,0311(brokerage business),228,-80
15,0253(brokerage business),66,-420,15,0169(brokerage business),348,-6,15,0042(brokerage business),186,24
16,0134(brokerage business),54,22,16,0163(brokerage business),306,-18,16,0059(brokerage business),180,0
17,0244(brokerage business),54,-139,17,0418(brokerage business),210,30,17,0320(brokerage business),114,72
18,0268(brokerage business),47,-376,18,0018(brokerage business),150,0,18,0240(brokerage business),84,0
19,0418(brokerage business),30,24,19,0034(brokerage business),150,-1,19,0049(brokerage business),42,30
20,0034(brokerage business),25,-1481,20,0238(brokerage business),144,6,20,0268(brokerage business),42,-8
Total,,2992,-18876,Total,,13824,-219,Total,,14586,-274
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2606,,,,,,,,,,2026-05-06,
1,0004(brokerage business),92266,-20328,1,0148(brokerage business),19596,1526,1,0004(brokerage business),26367,965
2,0148(brokerage business),38952,-39696,2,0004(brokerage business),14040,1429,2,0163(brokerage business),10236,1614
3,0163(brokerage business),27658,-11212,3,0103(brokerage business),9178,91,3,0240(brokerage business),9806,860
4,0081(brokerage business),26986,-12387,4,0163(brokerage business),7413,-156,4,0148(brokerage business),9339,1298
5,0275(brokerage business),18335,-7728,5,0253(brokerage business),5754,-440,5,0082(brokerage business),8793,117
6,0272(brokerage business),15741,-7813,6,0272(brokerage business),4323,449,6,0034(brokerage business),6419,847
7,0259(brokerage business),14542,-6922,7,0081(brokerage business),4277,673,7,0272(brokerage business),5993,140
8,0240(brokerage business),13984,-29743,8,0077(brokerage business),4273,429,8,0253(brokerage business),5824,116
9,0253(brokerage business),13852,-7211,9,0240(brokerage business),4106,236,9,0103(brokerage business),5708,216
10,0123(brokerage business),13185,-1135,10,0153(brokerage business),3406,1160,10,0059(brokerage business),3959,152
11,0268(brokerage business),9275,-11713,11,0096(brokerage business),3293,-643,11,0139(brokerage business),3745,415
12,0034(brokerage business),9217,-6082,12,0335(brokerage business),3231,120,12,0003(brokerage business),3684,197
13,0186(brokerage business),7742,-9323,13,0007(brokerage business),3118,-9,13,0009(brokerage business),3513,411
14,0298(brokerage business),6506,-7646,14,0059(brokerage business),3080,1429,14,0123(brokerage business),3428,149
15,0308(brokerage business),6494,-9710,15,0275(brokerage business),2818,-512,15,0275(brokerage business),3234,589
16,0323(brokerage business),5948,-1536,16,0001(brokerage business),2684,447,16,0323(brokerage business),3085,45
17,0059(brokerage business),4649,-4080,17,0268(brokerage business),2608,-27,17,0069(brokerage business),2830,220
18,0274(brokerage business),4516,-3604,18,0018(brokerage business),2603,128,18,0268(brokerage business),2693,630
19,0137(brokerage business),4401,-3883,19,0137(brokerage business),2527,627,19,0169(brokerage business),2516,79
20,0299(brokerage business),4067,-4233,20,0082(brokerage business),2489,195,20,0049(brokerage business),2276,590
Total,,338316,-205985,Total,,104817,7152,Total,,123448,9650
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2607,,,,,,,,,,2026-05-06,
1,0004(brokerage business),15077,-1520,1,0148(brokerage business),14990,-341,1,0004(brokerage business),11920,439
2,0148(brokerage business),11324,-4087,2,0096(brokerage business),5382,696,2,0082(brokerage business),8780,355
3,0081(brokerage business),8176,1437,3,0163(brokerage business),4922,210,3,0272(brokerage business),6774,214
4,0163(brokerage business),5495,245,4,0103(brokerage business),4828,263,4,0148(brokerage business),4197,529
5,0123(brokerage business),5458,-838,5,0004(brokerage business),4710,350,5,0163(brokerage business),3827,71
6,0275(brokerage business),4879,-1116,6,0253(brokerage business),4363,433,6,0139(brokerage business),3604,1
7,0253(brokerage business),4783,366,7,0268(brokerage business),3769,315,7,0268(brokerage business),3576,354
8,0259(brokerage business),2461,-3250,8,0034(brokerage business),2473,-387,8,0103(brokerage business),2276,131
9,0272(brokerage business),2452,631,9,0082(brokerage business),2032,-1,9,0240(brokerage business),2247,-12
10,0058(brokerage business),1989,589,10,0335(brokerage business),1715,51,10,0081(brokerage business),1916,20
11,0059(brokerage business),1705,-567,11,0123(brokerage business),1641,3,11,0003(brokerage business),1707,57
12,0096(brokerage business),1661,1152,12,0081(brokerage business),1564,56,12,0123(brokerage business),1706,-11
13,0240(brokerage business),1597,-1667,13,0272(brokerage business),1359,-12,13,0059(brokerage business),1539,626
14,0103(brokerage business),1588,554,14,0139(brokerage business),1232,3,14,0022(brokerage business),1518,8
15,0009(brokerage business),1283,-652,15,0059(brokerage business),1150,5,15,0253(brokerage business),1433,8
16,0034(brokerage business),1273,490,16,0277(brokerage business),1112,6,16,0316(brokerage business),1386,0
17,0077(brokerage business),1045,582,17,0308(brokerage business),820,-8,17,0042(brokerage business),1240,-1
18,0018(brokerage business),1017,-388,18,0333(brokerage business),808,26,18,0323(brokerage business),1010,9
19,0043(brokerage business),989,45,19,0067(brokerage business),796,67,19,0077(brokerage business),936,275
20,0268(brokerage business),947,-305,20,0240(brokerage business),794,239,20,0275(brokerage business),923,-99
Total,,75199,-8299,Total,,60460,1974,Total,,62515,2974
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2608,,,,,,,,,,2026-05-06,
1,0004(brokerage business),3060,2666,1,0148(brokerage business),5261,-55,1,0004(brokerage business),6142,1481
2,0163(brokerage business),2280,623,2,0096(brokerage business),5149,60,2,0082(brokerage business),4601,-3
3,0148(brokerage business),2090,255,3,0163(brokerage business),2716,177,3,0042(brokerage business),2994,1
4,0081(brokerage business),1516,270,4,0004(brokerage business),2123,33,4,0163(brokerage business),2522,43
5,0123(brokerage business),1481,775,5,0103(brokerage business),2073,-1,5,0272(brokerage business),1865,119
6,0275(brokerage business),1109,374,6,0123(brokerage business),1334,65,6,0148(brokerage business),1798,-93
7,0018(brokerage business),1101,131,7,0320(brokerage business),1299,-80,7,0123(brokerage business),1298,54
8,0308(brokerage business),780,250,8,0268(brokerage business),1104,89,8,0316(brokerage business),1234,0
9,0034(brokerage business),742,348,9,0308(brokerage business),1094,127,9,0103(brokerage business),1228,11
10,0253(brokerage business),732,272,10,0081(brokerage business),1093,56,10,0081(brokerage business),1141,58
11,0103(brokerage business),594,402,11,0082(brokerage business),1010,6,11,0268(brokerage business),933,76
12,0077(brokerage business),570,531,12,0034(brokerage business),809,599,12,0096(brokerage business),907,68
13,0272(brokerage business),529,35,13,0059(brokerage business),733,-19,13,0022(brokerage business),799,0
14,0320(brokerage business),429,425,14,0253(brokerage business),502,53,14,0059(brokerage business),688,-10
15,0042(brokerage business),389,118,15,0009(brokerage business),398,367,15,0253(brokerage business),405,49
16,0259(brokerage business),385,-71,16,0295(brokerage business),360,238,16,0331(brokerage business),400,0
17,0009(brokerage business),368,304,17,0272(brokerage business),345,-22,17,0240(brokerage business),334,-27
18,0240(brokerage business),283,-158,18,0029(brokerage business),344,-1,18,0244(brokerage business),329,-3
19,0043(brokerage business),265,223,19,0043(brokerage business),308,236,19,0034(brokerage business),256,29
20,0096(brokerage business),248,156,20,0333(brokerage business),304,0,20,0320(brokerage business),161,1
Total,,18951,7929,Total,,28359,1928,Total,,30035,1854
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ni2609,,,,,,,,,,2026-05-06,
1,0004(brokerage business),9700,-2047,1,0148(brokerage business),9617,48,1,0004(brokerage business),12335,-601
2,0148(brokerage business),4044,-4835,2,0082(brokerage business),5341,-59,2,0272(brokerage business),9481,1460
3,0275(brokerage business),4032,-1245,3,0096(brokerage business),4153,-55,3,0148(brokerage business),8351,-26
4,0123(brokerage business),3933,-1313,4,0004(brokerage business),3974,27,4,0082(brokerage business),3865,14
5,0272(brokerage business),3703,-508,5,0103(brokerage business),2782,7,5,0157(brokerage business),2945,777
6,0163(brokerage business),3402,-18,6,0052(brokerage business),2230,-21,6,0096(brokerage business),2184,166
7,0081(brokerage business),2689,-522,7,0034(brokerage business),1981,614,7,0253(brokerage business),2132,-67
8,0240(brokerage business),1695,-2635,8,0178(brokerage business),1519,-73,8,0240(brokerage business),2070,-54
9,0253(brokerage business),1611,110,9,0272(brokerage business),1330,-39,9,0059(brokerage business),1778,35
10,0259(brokerage business),1519,-874,10,0268(brokerage business),1148,-177,10,0029(brokerage business),1163,-1
11,0157(brokerage business),1018,-110,11,0163(brokerage business),1086,-106,11,0239(brokerage business),921,212
12,0268(brokerage business),985,35,12,0121(brokerage business),1081,277,12,0052(brokerage business),872,7
13,0308(brokerage business),932,-390,13,0311(brokerage business),1013,-15,13,0103(brokerage business),868,44
14,0034(brokerage business),916,-16,14,0123(brokerage business),873,-64,14,0153(brokerage business),861,1
15,0059(brokerage business),774,-1140,15,0320(brokerage business),808,450,15,0308(brokerage business),811,-170
16,0244(brokerage business),646,207,16,0042(brokerage business),784,59,16,0042(brokerage business),752,33
17,0067(brokerage business),537,136,17,0240(brokerage business),701,167,17,0069(brokerage business),687,-27
18,0153(brokerage business),532,-28,18,0253(brokerage business),699,-24,18,0058(brokerage business),631,-1
19,0274(brokerage business),531,89,19,0069(brokerage business),612,43,19,0022(brokerage business),486,-24
20,0320(brokerage business),472,419,20,0013(brokerage business),575,-21,20,0244(brokerage business),391,252
Total,,43671,-14685,Total,,42307,1038,Total,,53584,2030
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：snall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,457910,16706,Name of FF Member/OSBP,83469,14223,Name of FF Member/OSBP,83225,14223,,,
Name of Non-FF Member/OSNBP,0,-8,Name of Non-FF Member/OSNBP,180,0,Name of Non-FF Member/OSNBP,424,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2605,,,,,,,,,,2026-05-06,
1,0007(brokerage business),712,626,1,0004(brokerage business),1066,73,1,0004(brokerage business),1054,14
2,0148(brokerage business),510,-3354,2,0148(brokerage business),606,-6,2,0042(brokerage business),1000,-32
3,0058(brokerage business),387,194,3,0268(brokerage business),232,-75,3,0148(brokerage business),854,8
4,0042(brokerage business),320,220,4,0253(brokerage business),218,12,4,0272(brokerage business),378,4
5,0034(brokerage business),255,-283,5,0069(brokerage business),196,-76,5,0153(brokerage business),126,-12
6,0163(brokerage business),250,-95,6,0058(brokerage business),192,24,6,0161(brokerage business),114,-4
7,0240(brokerage business),246,-1749,7,0311(brokerage business),146,-2,7,0163(brokerage business),114,46
8,0004(brokerage business),221,-2708,8,0049(brokerage business),138,20,8,0058(brokerage business),42,33
9,0275(brokerage business),204,-1612,9,0272(brokerage business),138,-72,9,0034(brokerage business),40,-121
10,0123(brokerage business),184,59,10,0163(brokerage business),132,-100,10,0275(brokerage business),38,22
11,0274(brokerage business),164,11,11,0240(brokerage business),122,-18,11,0059(brokerage business),34,-4
12,0272(brokerage business),144,-774,12,0009(brokerage business),120,-24,12,0009(brokerage business),30,-11
13,0069(brokerage business),126,-38,13,0048(brokerage business),118,-14,13,0069(brokerage business),30,6
14,0096(brokerage business),124,1,14,0082(brokerage business),100,66,14,0123(brokerage business),22,20
15,0271(brokerage business),114,-306,15,0123(brokerage business),80,0,15,0171(brokerage business),22,22
16,0259(brokerage business),108,-423,16,0153(brokerage business),60,0,16,0048(brokerage business),20,0
17,0268(brokerage business),94,-317,17,0018(brokerage business),58,0,17,0298(brokerage business),20,-2
18,0385(brokerage business),86,86,18,0186(brokerage business),58,-8,18,0008(brokerage business),18,0
19,0048(brokerage business),78,-95,19,0051(brokerage business),52,16,19,0274(brokerage business),18,16
20,0082(brokerage business),78,62,20,0308(brokerage business),52,-42,20,0038(brokerage business),14,0
Total,,4405,-10495,Total,,3884,-226,Total,,3988,5
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2606,,,,,,,,,,2026-05-06,
1,0004(brokerage business),60218,7677,1,0004(brokerage business),5499,1565,1,0004(brokerage business),4811,429
2,0148(brokerage business),35164,-639,2,0148(brokerage business),4007,15,2,0148(brokerage business),4608,1097
3,0163(brokerage business),17540,3701,3,0163(brokerage business),3397,680,3,0272(brokerage business),2939,420
4,0240(brokerage business),15350,-486,4,0059(brokerage business),1952,764,4,0163(brokerage business),2585,602
5,0272(brokerage business),12294,-2199,5,0103(brokerage business),1784,535,5,0240(brokerage business),1997,574
6,0081(brokerage business),10803,-1506,6,0272(brokerage business),1363,92,6,0268(brokerage business),1978,711
7,0253(brokerage business),10153,-2177,7,0335(brokerage business),1234,210,7,0034(brokerage business),1743,484
8,0275(brokerage business),9578,1266,8,0253(brokerage business),1224,232,8,0007(brokerage business),1660,137
9,0271(brokerage business),9280,1334,9,0240(brokerage business),1141,440,9,0153(brokerage business),1423,135
10,0259(brokerage business),8728,1518,10,0288(brokerage business),1086,126,10,0042(brokerage business),1331,130
11,0268(brokerage business),7568,-1615,11,0034(brokerage business),1031,389,11,0096(brokerage business),1185,72
12,0298(brokerage business),6425,-3463,12,0081(brokerage business),1023,432,12,0049(brokerage business),1069,189
13,0034(brokerage business),6019,-1364,13,0268(brokerage business),984,153,13,0275(brokerage business),924,498
14,0323(brokerage business),6015,2671,14,0139(brokerage business),829,330,14,0320(brokerage business),896,197
15,0186(brokerage business),5913,-2645,15,0096(brokerage business),813,-277,15,0059(brokerage business),884,256
16,0019(brokerage business),5227,1148,16,0323(brokerage business),778,332,16,0082(brokerage business),829,433
17,0059(brokerage business),5226,-2186,17,0007(brokerage business),712,-48,17,0298(brokerage business),721,422
18,0308(brokerage business),5028,-3320,18,0082(brokerage business),668,109,18,0253(brokerage business),660,221
19,0274(brokerage business),4305,1073,19,0275(brokerage business),588,30,19,0139(brokerage business),646,71
20,0161(brokerage business),4212,1389,20,0042(brokerage business),577,161,20,0311(brokerage business),606,-180
Total,,245046,177,Total,,30690,6270,Total,,33495,6898
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sn2607,,,,,,,,,,2026-05-06,
1,0004(brokerage business),17883,9648,1,0004(brokerage business),2674,140,1,0240(brokerage business),2916,359
2,0148(brokerage business),9753,1643,2,0148(brokerage business),2133,380,2,0272(brokerage business),2356,127
3,0253(brokerage business),4474,2505,3,0153(brokerage business),1087,24,3,0042(brokerage business),1454,11
4,0081(brokerage business),4350,2290,4,0163(brokerage business),1011,-7,4,0148(brokerage business),1389,777
5,0240(brokerage business),3430,845,5,0103(brokerage business),999,346,5,0004(brokerage business),1250,81
6,0272(brokerage business),3011,1713,6,0239(brokerage business),964,265,6,0163(brokerage business),1208,276
7,0163(brokerage business),2981,1416,7,0268(brokerage business),790,-59,7,0096(brokerage business),791,191
8,0275(brokerage business),2457,-22,8,0253(brokerage business),625,349,8,0139(brokerage business),625,-7
9,0259(brokerage business),2385,2061,9,0049(brokerage business),596,-28,9,0077(brokerage business),427,24
10,0271(brokerage business),1178,670,10,0157(brokerage business),508,1,10,0157(brokerage business),415,11
11,0096(brokerage business),1019,173,11,0335(brokerage business),453,125,11,0299(brokerage business),406,25
12,0059(brokerage business),875,229,12,0082(brokerage business),425,135,12,0059(brokerage business),329,89
13,0103(brokerage business),811,620,13,0084(brokerage business),374,18,13,0034(brokerage business),280,44
14,0308(brokerage business),687,215,14,0096(brokerage business),336,-16,14,0049(brokerage business),273,56
15,0268(brokerage business),681,-46,15,0272(brokerage business),330,-404,15,0006(brokerage business),265,152
16,0123(brokerage business),667,-191,16,0240(brokerage business),288,65,16,0123(brokerage business),241,119
17,0161(brokerage business),642,297,17,0125(brokerage business),277,88,17,0315(brokerage business),195,18
18,0153(brokerage business),610,95,18,0277(brokerage business),246,-3,18,0082(brokerage business),183,48
19,0042(brokerage business),601,312,19,0081(brokerage business),235,162,19,0007(brokerage business),181,94
20,0030(brokerage business),551,141,20,0007(brokerage business),175,-14,20,0244(brokerage business),178,11
Total,,59046,24614,Total,,14526,1567,Total,,15362,2506
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：aoall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,551050,-217526,Name of FF Member/OSBP,463164,11333,Name of FF Member/OSBP,461964,11333,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,1200,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2605,,,,,,,,,,2026-05-06,
1,0059(brokerage business),1067,680,1,0034(brokerage business),585,-144,1,0148(brokerage business),1530,-150
2,0151(brokerage business),510,313,2,0163(brokerage business),405,-30,2,0136(brokerage business),675,0
3,0096(brokerage business),450,-2008,3,0004(brokerage business),360,-60,3,0004(brokerage business),525,-75
4,0137(brokerage business),392,-543,4,0298(brokerage business),300,-16,4,0268(brokerage business),525,-17
5,0148(brokerage business),376,-1653,5,0288(brokerage business),240,0,5,0171(brokerage business),420,-30
6,0275(brokerage business),347,-948,6,0319(brokerage business),240,0,6,0082(brokerage business),345,0
7,0004(brokerage business),345,-2054,7,0029(brokerage business),225,0,7,0163(brokerage business),300,-195
8,0163(brokerage business),255,-2332,8,0103(brokerage business),195,0,8,0123(brokerage business),255,0
9,0139(brokerage business),196,-74,9,0275(brokerage business),195,-104,9,0141(brokerage business),180,0
10,0271(brokerage business),151,-5280,10,0059(brokerage business),180,-77,10,0277(brokerage business),150,-90
11,0034(brokerage business),144,-607,11,0151(brokerage business),165,30,11,0009(brokerage business),105,0
12,0014(brokerage business),120,82,12,0308(brokerage business),165,0,12,0253(brokerage business),105,0
13,0253(brokerage business),114,-427,13,0268(brokerage business),135,-42,13,0043(brokerage business),90,0
14,0274(brokerage business),106,-493,14,0272(brokerage business),135,-17,14,0034(brokerage business),75,0
15,0069(brokerage business),96,-1212,15,0013(brokerage business),120,0,15,0310(brokerage business),60,0
16,0272(brokerage business),92,-636,16,0095(brokerage business),120,0,16,0338(brokerage business),60,0
17,0042(brokerage business),90,-145,17,0123(brokerage business),120,-90,17,0007(brokerage business),45,0
18,0123(brokerage business),90,-420,18,0186(brokerage business),120,-1,18,0272(brokerage business),45,-15
19,0277(brokerage business),90,-253,19,0249(brokerage business),90,0,19,0030(brokerage business),15,15
20,0049(brokerage business),75,-16,20,0372(brokerage business),90,0,20,0067(brokerage business),15,0
Total,,5106,-18026,Total,,4185,-551,Total,,5520,-557
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2606,,,,,,,,,,2026-05-06,
1,0163(brokerage business),4778,-3583,1,0082(brokerage business),3440,580,1,0004(brokerage business),6016,354
2,0004(brokerage business),4697,-4089,2,0004(brokerage business),3220,185,2,0103(brokerage business),3703,140
3,0148(brokerage business),4636,-4041,3,0272(brokerage business),2565,-25,3,0148(brokerage business),3589,325
4,0275(brokerage business),3031,-1501,4,0163(brokerage business),2534,205,4,0272(brokerage business),2953,-15
5,0081(brokerage business),1829,-1000,5,0148(brokerage business),2519,305,5,0163(brokerage business),2367,191
6,0253(brokerage business),1456,-1001,6,0253(brokerage business),2152,-112,6,0123(brokerage business),2130,-23
7,0272(brokerage business),1398,-942,7,0034(brokerage business),2025,80,7,0136(brokerage business),1831,7
8,0240(brokerage business),1331,40,8,0323(brokerage business),1740,-80,8,0268(brokerage business),1732,10
9,0058(brokerage business),1144,278,9,0268(brokerage business),1660,5,9,0069(brokerage business),1711,14
10,0096(brokerage business),935,-1317,10,0161(brokerage business),1462,-146,10,0139(brokerage business),1682,150
11,0082(brokerage business),781,-1136,11,0042(brokerage business),1434,32,11,0253(brokerage business),1443,10
12,0298(brokerage business),729,-374,12,0288(brokerage business),1372,207,12,0096(brokerage business),1441,-761
13,0059(brokerage business),717,-422,13,0009(brokerage business),1309,-28,13,0321(brokerage business),1290,-7
14,0151(brokerage business),683,98,14,0240(brokerage business),1288,-541,14,0137(brokerage business),1222,385
15,0123(brokerage business),635,-663,15,0298(brokerage business),1214,-63,15,0335(brokerage business),1208,-55
16,0268(brokerage business),597,-609,16,0308(brokerage business),1191,-23,16,0277(brokerage business),1183,58
17,0103(brokerage business),531,-249,17,0312(brokerage business),1030,240,17,0151(brokerage business),1164,174
18,0034(brokerage business),498,-347,18,0338(brokerage business),797,82,18,0339(brokerage business),1021,109
19,0137(brokerage business),495,-526,19,0067(brokerage business),774,-100,19,0121(brokerage business),1006,-101
20,0161(brokerage business),432,-175,20,0275(brokerage business),760,5,20,0067(brokerage business),906,80
Total,,31333,-21559,Total,,34486,808,Total,,39598,1045
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2607,,,,,,,,,,2026-05-06,
1,0163(brokerage business),1983,-2464,1,0268(brokerage business),4775,428,1,0004(brokerage business),8509,319
2,0081(brokerage business),1528,427,2,0323(brokerage business),4638,50,2,0323(brokerage business),4514,9
3,0058(brokerage business),1248,444,3,0151(brokerage business),4182,92,3,0253(brokerage business),4185,-6
4,0148(brokerage business),1090,-1683,4,0253(brokerage business),3863,-116,4,0151(brokerage business),4029,56
5,0240(brokerage business),997,-106,5,0042(brokerage business),3806,-64,5,0042(brokerage business),3661,-83
