"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-21,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：cuall,,,,,,,2026-08-21,,,,
Name of FF Member/OSBP,336368,36254,Name of FF Member/OSBP,539420,-2971,Name of FF Member/OSBP,530553,-3111,,,
Name of Non-FF Member/OSNBP,2668,-566,Name of Non-FF Member/OSNBP,2224,75,Name of Non-FF Member/OSNBP,11091,215,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
3,0148(brokerage business),935,-2948,3,0148(brokerage business),1589,-687,3,0004(brokerage business),1421,-4
4,0059(brokerage business),684,82,4,0159(brokerage business),1354,652,4,0349(brokerage business),1320,0
5,0159(brokerage business),652,-34,5,0349(brokerage business),1317,0,5,0163(brokerage business),1202,178
6,0123(brokerage business),647,523,6,0275(brokerage business),910,-39,6,0103(brokerage business),1087,-119
7,0082(brokerage business),567,-967,7,0252(brokerage business),805,0,7,0323(brokerage business),885,-131
8,0253(brokerage business),523,-1100,8,0163(brokerage business),724,-135,8,0252(brokerage business),805,-9
9,0272(brokerage business),523,-275,9,0067(brokerage business),604,0,9,0007(brokerage business),777,-131
10,0081(brokerage business),486,-509,10,0103(brokerage business),562,78,10,0277(brokerage business),636,-65
11,0096(brokerage business),399,-472,11,0022(brokerage business),500,0,11,0034(brokerage business),532,77
12,0103(brokerage business),249,-1198,12,0096(brokerage business),413,19,12,0069(brokerage business),438,2
13,0240(brokerage business),222,-497,13,0003(brokerage business),371,0,13,0275(brokerage business),433,-13
14,0271(brokerage business),208,198,14,0125(brokerage business),352,-1,14,0137(brokerage business),412,-2
15,0019(brokerage business),201,71,15,0069(brokerage business),308,-11,15,0253(brokerage business),411,-96
16,0275(brokerage business),198,-735,16,0029(brokerage business),244,-107,16,0077(brokerage business),353,3
17,0171(brokerage business),191,166,17,0048(brokerage business),231,76,17,0274(brokerage business),332,1
18,0323(brokerage business),181,-40,18,0308(brokerage business),227,0,18,0299(brokerage business),285,0
19,0069(brokerage business),177,-441,19,0123(brokerage business),213,-3,19,0272(brokerage business),260,-10
20,0034(brokerage business),166,151,20,0253(brokerage business),213,3,20,0178(brokerage business),249,-2
Total,,11836,-11697,Total,,15779,-488,Total,,16000,-638
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-08-21,
1,0163(brokerage business),240788,-29817,1,0004(brokerage business),194027,-9434,1,0004(brokerage business),162562,-12973
2,0148(brokerage business),236110,-14626,2,0148(brokerage business),121193,-23867,2,0148(brokerage business),137343,-27045
3,0004(brokerage business),178362,-24335,3,0103(brokerage business),91426,-5544,3,0163(brokerage business),103592,-6813
4,0253(brokerage business),83826,-9291,4,0034(brokerage business),68294,-4157,4,0239(brokerage business),97309,-21474
5,0275(brokerage business),62304,-7258,5,0163(brokerage business),67752,-18500,5,0103(brokerage business),75470,-2935
6,0272(brokerage business),56722,-18728,6,0253(brokerage business),62693,860,6,0272(brokerage business),74846,-3471
7,0103(brokerage business),56413,11450,7,0272(brokerage business),60493,-3379,7,0253(brokerage business),67737,-5802
8,0240(brokerage business),44524,2963,8,0059(brokerage business),42344,-2314,8,0082(brokerage business),50488,-498
9,0059(brokerage business),34018,-14153,9,0274(brokerage business),35730,-5364,9,0042(brokerage business),47631,-4658
10,0268(brokerage business),31977,5523,10,0268(brokerage business),31799,-7106,10,0275(brokerage business),47481,2499
11,0034(brokerage business),28880,-1510,11,0009(brokerage business),31378,-3292,11,0335(brokerage business),45797,-5843
12,0239(brokerage business),24642,-32,12,0069(brokerage business),30092,-711,12,0034(brokerage business),44926,-1191
13,0081(brokerage business),19258,2902,13,0275(brokerage business),28521,-2879,13,0084(brokerage business),42351,-2907
14,0186(brokerage business),19130,985,14,0125(brokerage business),27712,-2025,14,0059(brokerage business),38685,-10728
15,0123(brokerage business),18420,2389,15,0186(brokerage business),26998,-1799,15,0274(brokerage business),38036,2231
16,0042(brokerage business),17050,1693,16,0058(brokerage business),26351,-2237,16,0136(brokerage business),37923,-422
17,0274(brokerage business),16689,-4673,17,0277(brokerage business),25293,-906,17,0007(brokerage business),33427,2681
18,0259(brokerage business),16600,1087,18,0081(brokerage business),24080,-622,18,0240(brokerage business),24315,-1109
19,0335(brokerage business),14711,-14568,19,0082(brokerage business),22991,-1396,19,0277(brokerage business),23929,549
20,0288(brokerage business),14028,3803,20,0178(brokerage business),21735,-103,20,0096(brokerage business),20422,1837
Total,,1214452,-106196,Total,,1040902,-94775,Total,,1214270,-98072
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-08-21,
1,0163(brokerage business),14240,-6194,1,0323(brokerage business),52871,1,1,0323(brokerage business),53136,-2
2,0148(brokerage business),9412,960,2,0004(brokerage business),32587,-33,2,0148(brokerage business),33274,191
3,0253(brokerage business),8086,-1479,3,0163(brokerage business),30599,-549,3,0163(brokerage business),32626,-23
4,0004(brokerage business),3514,746,4,0253(brokerage business),28344,758,4,0004(brokerage business),31204,-59
5,0268(brokerage business),2818,16,5,0148(brokerage business),27402,-135,5,0253(brokerage business),28701,474
6,0096(brokerage business),2624,842,6,0151(brokerage business),24553,47,6,0151(brokerage business),24433,58
7,0139(brokerage business),1968,-328,7,0081(brokerage business),18045,-19,7,0081(brokerage business),18182,-23
8,0272(brokerage business),1733,436,8,0082(brokerage business),16137,-5,8,0103(brokerage business),16858,-603
9,0171(brokerage business),1621,1461,9,0272(brokerage business),15973,-363,9,0272(brokerage business),16510,-670
10,0151(brokerage business),1615,-377,10,0268(brokerage business),15731,-94,10,0082(brokerage business),16198,148
11,0081(brokerage business),1346,-649,11,0069(brokerage business),15655,16,11,0069(brokerage business),15948,21
12,0123(brokerage business),1319,1216,12,0103(brokerage business),14622,-244,12,0268(brokerage business),14907,40
13,0069(brokerage business),1237,-853,13,0139(brokerage business),14622,49,13,0139(brokerage business),14572,-21
14,0034(brokerage business),1148,594,14,0096(brokerage business),4198,-25,14,0096(brokerage business),5319,-701
15,0103(brokerage business),963,-718,15,0275(brokerage business),4116,67,15,0244(brokerage business),3961,8
16,0275(brokerage business),925,-2771,16,0244(brokerage business),4007,-13,16,0019(brokerage business),3279,147
17,0082(brokerage business),793,109,17,0019(brokerage business),3403,51,17,0178(brokerage business),3141,151
18,0259(brokerage business),743,-291,18,0058(brokerage business),3184,-2,18,0123(brokerage business),3090,113
19,0323(brokerage business),611,48,19,0077(brokerage business),2314,-25,19,0161(brokerage business),2794,12
20,0277(brokerage business),598,598,20,0177(brokerage business),2247,-308,20,0275(brokerage business),2468,-12
Total,,57314,-6634,Total,,330610,-826,Total,,340601,-751
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-08-21,
1,0148(brokerage business),107848,8319,1,0148(brokerage business),134594,28520,1,0004(brokerage business),101822,8887
2,0163(brokerage business),81293,-1485,2,0004(brokerage business),67622,6923,2,0239(brokerage business),57986,11251
3,0004(brokerage business),75526,4288,3,0103(brokerage business),62579,3668,3,0103(brokerage business),50522,1045
4,0103(brokerage business),34305,16866,4,0163(brokerage business),44257,1733,4,0274(brokerage business),34624,2
5,0034(brokerage business),27757,13246,5,0034(brokerage business),40236,3788,5,0163(brokerage business),32813,6046
6,0123(brokerage business),27564,13396,6,0253(brokerage business),32512,-167,6,0084(brokerage business),32619,2836
7,0253(brokerage business),26613,-12782,7,0272(brokerage business),29736,1405,7,0148(brokerage business),22915,170
8,0275(brokerage business),23722,-8223,8,0274(brokerage business),25177,-205,8,0277(brokerage business),21382,22
9,0259(brokerage business),13966,-4205,9,0042(brokerage business),23256,-1765,9,0275(brokerage business),21320,1937
10,0239(brokerage business),13945,-1021,10,0123(brokerage business),22350,-33,10,0007(brokerage business),20183,1447
11,0042(brokerage business),11928,7105,11,0096(brokerage business),21536,208,11,0184(brokerage business),18924,959
12,0272(brokerage business),11721,155,12,0238(brokerage business),19830,200,12,0123(brokerage business),18466,-7339
13,0059(brokerage business),11231,5234,13,0275(brokerage business),16102,-163,13,0335(brokerage business),18177,-1350
14,0096(brokerage business),9782,3296,14,0153(brokerage business),12807,-300,14,0034(brokerage business),16556,-593
15,0240(brokerage business),7240,2490,15,0009(brokerage business),12570,-177,15,0003(brokerage business),15616,264
16,0067(brokerage business),6995,3077,16,0019(brokerage business),11488,714,16,0272(brokerage business),15424,910
17,0069(brokerage business),6751,1791,17,0151(brokerage business),11046,-186,17,0058(brokerage business),15258,1427
18,0268(brokerage business),6363,304,18,0125(brokerage business),10952,1102,18,0253(brokerage business),14393,-768
19,0186(brokerage business),6044,-265,19,0137(brokerage business),10149,-903,19,0059(brokerage business),13374,-2037
20,0125(brokerage business),5969,4581,20,0306(brokerage business),10119,-41,20,0042(brokerage business),12662,-3999
Total,,516563,56167,Total,,618918,44321,Total,,555036,21117
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-08-21,
1,0163(brokerage business),8483,-6021,1,0323(brokerage business),18684,1306,1,0323(brokerage business),18616,1285
2,0323(brokerage business),2603,-189,2,0163(brokerage business),11944,-55,2,0163(brokerage business),11858,86
3,0148(brokerage business),2590,-372,3,0004(brokerage business),8242,487,3,0004(brokerage business),8294,399
4,0272(brokerage business),1605,682,4,0253(brokerage business),8214,315,4,0103(brokerage business),8270,388
5,0096(brokerage business),1350,-181,5,0082(brokerage business),8082,160,5,0253(brokerage business),8149,301
6,0253(brokerage business),1202,-1118,6,0103(brokerage business),8034,369,6,0082(brokerage business),8137,184
7,0004(brokerage business),1200,-327,7,0268(brokerage business),7639,-139,7,0268(brokerage business),7540,38
8,0268(brokerage business),1155,-518,8,0151(brokerage business),7435,443,8,0151(brokerage business),7421,436
9,0151(brokerage business),887,-211,9,0148(brokerage business),7147,422,9,0148(brokerage business),6774,54
10,0103(brokerage business),847,-961,10,0096(brokerage business),6723,675,10,0096(brokerage business),6764,673
11,0081(brokerage business),720,-430,11,0139(brokerage business),5782,290,11,0139(brokerage business),5732,290
12,0139(brokerage business),580,-898,12,0272(brokerage business),5136,-42,12,0272(brokerage business),5136,359
13,0138(brokerage business),500,500,13,0081(brokerage business),4945,138,13,0081(brokerage business),4903,114
14,0275(brokerage business),493,-12,14,0069(brokerage business),4544,133,14,0069(brokerage business),4497,121
15,0069(brokerage business),430,-1052,15,0138(brokerage business),3254,250,15,0138(brokerage business),3250,250
16,0385(brokerage business),410,-10,16,0254(brokerage business),610,200,16,0274(brokerage business),786,0
17,0254(brokerage business),400,-140,17,0275(brokerage business),582,-13,17,0254(brokerage business),611,200
18,0082(brokerage business),354,60,18,0034(brokerage business),563,-13,18,0263(brokerage business),469,0
19,0308(brokerage business),335,-6,19,0240(brokerage business),122,36,19,0084(brokerage business),400,0
20,0153(brokerage business),206,153,20,0136(brokerage business),92,10,20,0007(brokerage business),362,8
Total,,26350,-11051,Total,,117774,4972,Total,,117969,5186
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-08-21,,,,
Name of FF Member/OSBP,972338,-33168,Name of FF Member/OSBP,2021277,11059,Name of FF Member/OSBP,2021277,11059,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-08-21,
1,0163(brokerage business),1437,-144,1,0125(brokerage business),1470,419,1,0004(brokerage business),2127,-265
2,0004(brokerage business),595,-133,2,0274(brokerage business),1415,-89,2,0159(brokerage business),1616,229
3,0268(brokerage business),508,-353,3,0163(brokerage business),1227,-9,3,0274(brokerage business),1390,-110
4,0125(brokerage business),419,119,4,0004(brokerage business),1135,-136,4,0240(brokerage business),950,-4
5,0161(brokerage business),295,-354,5,0076(brokerage business),750,0,5,0008(brokerage business),795,-30
6,0159(brokerage business),229,-276,6,0151(brokerage business),699,116,6,0171(brokerage business),660,0
7,0096(brokerage business),214,21,7,0272(brokerage business),699,-22,7,0022(brokerage business),500,0
8,0274(brokerage business),199,199,8,0137(brokerage business),436,-2,8,0137(brokerage business),418,0
9,0151(brokerage business),158,138,9,0148(brokerage business),426,-2,9,0077(brokerage business),378,0
10,0103(brokerage business),109,95,10,0161(brokerage business),195,-4,10,0042(brokerage business),300,66
11,0042(brokerage business),66,64,11,0338(brokerage business),156,0,11,0067(brokerage business),180,0
12,0238(brokerage business),51,-2,12,0081(brokerage business),155,-1,12,0148(brokerage business),167,0
13,0148(brokerage business),38,-106,13,0253(brokerage business),147,-23,13,0163(brokerage business),145,2
14,0058(brokerage business),36,12,14,0103(brokerage business),134,-9,14,0253(brokerage business),126,-3
15,0323(brokerage business),33,32,15,0069(brokerage business),125,0,15,0096(brokerage business),120,0
16,0139(brokerage business),32,-860,16,0275(brokerage business),100,-8,16,0103(brokerage business),120,0
17,0008(brokerage business),30,-270,17,0043(brokerage business),92,0,17,0272(brokerage business),71,0
18,0253(brokerage business),28,-130,18,0014(brokerage business),84,0,18,0019(brokerage business),60,0
19,0257(brokerage business),26,26,19,0157(brokerage business),82,0,19,0268(brokerage business),54,6
20,0271(brokerage business),25,25,20,0308(brokerage business),77,-1,20,0275(brokerage business),48,0
Total,,4528,-1897,Total,,9604,229,Total,,10225,-109
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-08-21,
1,0163(brokerage business),79739,-8800,1,0004(brokerage business),187432,-1208,1,0004(brokerage business),133027,-8046
2,0148(brokerage business),71947,2243,2,0103(brokerage business),62186,-691,2,0148(brokerage business),131961,36
3,0004(brokerage business),71670,-12793,3,0042(brokerage business),57871,-3367,3,0272(brokerage business),55789,-1077
4,0253(brokerage business),32486,-2864,4,0148(brokerage business),57540,-8463,4,0239(brokerage business),50298,-11280
5,0275(brokerage business),24828,113,5,0163(brokerage business),57340,-6156,5,0058(brokerage business),45874,-615
6,0272(brokerage business),21107,-1872,6,0009(brokerage business),44943,-192,6,0163(brokerage business),42087,-1005
7,0103(brokerage business),19188,2650,7,0272(brokerage business),40571,-812,7,0259(brokerage business),41146,-1339
8,0239(brokerage business),15266,-1879,8,0253(brokerage business),31673,-1466,8,0275(brokerage business),38291,-1719
9,0034(brokerage business),14327,3456,9,0059(brokerage business),28611,968,9,0253(brokerage business),29246,-322
10,0323(brokerage business),13959,9132,10,0034(brokerage business),26347,72,10,0103(brokerage business),28177,-2935
11,0081(brokerage business),10858,-322,11,0275(brokerage business),25970,-1059,11,0335(brokerage business),23826,565
12,0372(brokerage business),10777,6809,12,0125(brokerage business),23694,-1328,12,0059(brokerage business),19499,-4002
13,0059(brokerage business),10158,1434,13,0058(brokerage business),23621,-3126,13,0042(brokerage business),19385,-187
14,0259(brokerage business),7922,-1405,14,0123(brokerage business),23182,-698,14,0034(brokerage business),19327,-4339
15,0096(brokerage business),7892,2957,15,0081(brokerage business),20207,127,15,0137(brokerage business),18593,-251
16,0042(brokerage business),6786,891,16,0019(brokerage business),19436,324,16,0019(brokerage business),17563,145
17,0058(brokerage business),6589,1155,17,0268(brokerage business),16067,1390,17,0125(brokerage business),17421,-409
18,0335(brokerage business),6533,-4231,18,0277(brokerage business),12453,-445,18,0153(brokerage business),16406,61
19,0331(brokerage business),6530,2011,19,0288(brokerage business),11056,-528,19,0082(brokerage business),16214,-786
20,0125(brokerage business),6521,2035,20,0003(brokerage business),10869,-508,20,0123(brokerage business),15577,-1822
Total,,445083,720,Total,,781069,-27166,Total,,779707,-39327
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-08-21,
1,0253(brokerage business),10715,-4006,1,0148(brokerage business),46711,44,1,0323(brokerage business),46727,-45
2,0103(brokerage business),10296,4333,2,0323(brokerage business),46665,8,2,0240(brokerage business),34566,-323
3,0163(brokerage business),8782,-2987,3,0240(brokerage business),33001,-474,3,0148(brokerage business),30397,-27
4,0148(brokerage business),8671,-1091,4,0268(brokerage business),26499,16,4,0004(brokerage business),26716,-99
5,0275(brokerage business),6298,5611,5,0178(brokerage business),26403,145,5,0268(brokerage business),26520,11
6,0081(brokerage business),3829,385,6,0004(brokerage business),26007,94,6,0081(brokerage business),24041,-7
7,0268(brokerage business),3687,-531,7,0081(brokerage business),23707,-2,7,0178(brokerage business),22801,-3
8,0048(brokerage business),3538,1178,8,0161(brokerage business),22112,39,8,0161(brokerage business),22031,-2
9,0240(brokerage business),3247,-670,9,0048(brokerage business),22001,-6,9,0048(brokerage business),22029,-10
10,0123(brokerage business),3040,2531,10,0139(brokerage business),20002,1,10,0139(brokerage business),19713,-8
11,0004(brokerage business),2731,-502,11,0253(brokerage business),19764,-212,11,0253(brokerage business),19636,3
12,0034(brokerage business),2019,1503,12,0137(brokerage business),14006,38,12,0137(brokerage business),14830,-36
13,0178(brokerage business),1836,-979,13,0103(brokerage business),12421,-195,13,0103(brokerage business),11134,-419
14,0139(brokerage business),1547,221,14,0019(brokerage business),7547,-11,14,0019(brokerage business),7586,27
15,0161(brokerage business),1293,665,15,0077(brokerage business),2433,-4,15,0084(brokerage business),4068,-939
16,0125(brokerage business),1160,340,16,0151(brokerage business),1911,223,16,0042(brokerage business),3144,0
17,0008(brokerage business),1005,56,17,0034(brokerage business),1807,1001,17,0008(brokerage business),2761,105
18,0084(brokerage business),940,940,18,0115(brokerage business),1750,0,18,0077(brokerage business),2465,-13
19,0312(brokerage business),868,443,19,0134(brokerage business),1538,0,19,0171(brokerage business),2101,0
20,0137(brokerage business),690,-254,20,0254(brokerage business),1109,0,20,0034(brokerage business),2060,1000
Total,,76192,7186,Total,,357394,705,Total,,345326,-785
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-08-21,
1,0004(brokerage business),47136,-3310,1,0042(brokerage business),94302,8285,1,0004(brokerage business),89006,13105
2,0163(brokerage business),38103,-13356,2,0004(brokerage business),91201,14625,2,0163(brokerage business),42753,3369
3,0148(brokerage business),36278,7800,3,0148(brokerage business),45247,9232,3,0058(brokerage business),28360,1802
4,0275(brokerage business),15078,1051,4,0163(brokerage business),35209,1840,4,0239(brokerage business),27919,5359
5,0253(brokerage business),12980,-888,5,0253(brokerage business),20501,370,5,0272(brokerage business),27382,5112
6,0042(brokerage business),9678,3411,6,0103(brokerage business),17469,164,6,0148(brokerage business),25375,508
7,0272(brokerage business),7652,3177,7,0275(brokerage business),16756,1082,7,0103(brokerage business),23106,5077
8,0009(brokerage business),7128,1427,8,0272(brokerage business),15725,38,8,0275(brokerage business),19168,-4
9,0239(brokerage business),6977,-268,9,0009(brokerage business),15143,4088,9,0253(brokerage business),18519,984
10,0103(brokerage business),6257,-2946,10,0082(brokerage business),15055,216,10,0059(brokerage business),13884,1365
11,0058(brokerage business),5799,450,11,0058(brokerage business),14012,2369,11,0003(brokerage business),13081,811
12,0335(brokerage business),5074,1953,12,0034(brokerage business),13410,83,12,0034(brokerage business),12551,2489
13,0096(brokerage business),4659,743,13,0274(brokerage business),10663,1892,13,0277(brokerage business),10366,543
14,0274(brokerage business),3838,-1299,14,0003(brokerage business),8178,704,14,0084(brokerage business),9931,-466
15,0034(brokerage business),3276,-1007,15,0096(brokerage business),7668,973,15,0009(brokerage business),9232,250
16,0259(brokerage business),3064,1342,16,0137(brokerage business),7668,899,16,0305(brokerage business),9063,0
17,0268(brokerage business),2962,-679,17,0081(brokerage business),7106,-36,17,0123(brokerage business),8445,728
18,0069(brokerage business),2911,1075,18,0095(brokerage business),6103,-84,18,0096(brokerage business),7965,2664
19,0240(brokerage business),2541,663,19,0186(brokerage business),5410,-75,19,0002(brokerage business),7060,373
20,0059(brokerage business),2509,-990,20,0069(brokerage business),4304,1232,20,0125(brokerage business),6318,1229
Total,,223900,-1651,Total,,451130,47897,Total,,409484,45298
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-08-21,,,,
Name of FF Member/OSBP,429408,-15442,Name of FF Member/OSBP,148523,6882,Name of FF Member/OSBP,148523,6882,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-08-21,
1,0148(brokerage business),1889,-1523,1,0004(brokerage business),2471,-214,1,0148(brokerage business),2919,-141
2,0004(brokerage business),1484,-1509,2,0148(brokerage business),2161,-88,2,0004(brokerage business),1306,-36
3,0163(brokerage business),1230,-1251,3,0272(brokerage business),1455,-54,3,0163(brokerage business),854,-121
4,0275(brokerage business),864,-268,4,0043(brokerage business),750,-7,4,0274(brokerage business),648,41
5,0253(brokerage business),637,-488,5,0018(brokerage business),562,-18,5,0003(brokerage business),643,-64
6,0274(brokerage business),513,-183,6,0163(brokerage business),503,-77,6,0151(brokerage business),640,-1
7,0081(brokerage business),247,-1525,7,0253(brokerage business),498,-4,7,0253(brokerage business),618,-69
8,0018(brokerage business),234,32,8,0240(brokerage business),368,-1,8,0049(brokerage business),591,0
9,0137(brokerage business),234,-101,9,0059(brokerage business),339,3,9,0018(brokerage business),545,-140
10,0288(brokerage business),222,-1,10,0008(brokerage business),320,-1,10,0272(brokerage business),434,-2
11,0277(brokerage business),220,-80,11,0298(brokerage business),287,-19,11,0372(brokerage business),426,-2
12,0082(brokerage business),190,65,12,0389(brokerage business),268,6,12,0335(brokerage business),419,-7
13,0308(brokerage business),164,43,13,0081(brokerage business),254,-3,13,0240(brokerage business),416,-11
14,0034(brokerage business),119,61,14,0125(brokerage business),240,6,14,0038(brokerage business),351,0
15,0272(brokerage business),116,-342,15,0096(brokerage business),221,-1,15,0007(brokerage business),307,-3
16,0123(brokerage business),81,33,16,0295(brokerage business),192,-2,16,0153(brokerage business),306,-21
17,0059(brokerage business),79,-10,17,0123(brokerage business),190,-1,17,0076(brokerage business),213,0
18,0298(brokerage business),73,-149,18,0161(brokerage business),171,5,18,0277(brokerage business),184,-66
19,0003(brokerage business),69,-289,19,0276(brokerage business),160,1,19,0244(brokerage business),182,-27
20,0072(brokerage business),65,61,20,0308(brokerage business),157,3,20,0103(brokerage business),169,-3
Total,,8730,-7424,Total,,11567,-466,Total,,12171,-673
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-08-21,
1,0163(brokerage business),66937,8609,1,0004(brokerage business),10436,448,1,0148(brokerage business),16939,2205
2,0004(brokerage business),56072,-3005,2,0163(brokerage business),9547,158,2,0163(brokerage business),10326,17
3,0275(brokerage business),34181,-10337,3,0148(brokerage business),9355,97,3,0004(brokerage business),8665,556
4,0148(brokerage business),32948,-375,4,0253(brokerage business),8294,1919,4,0253(brokerage business),6920,-171
5,0253(brokerage business),26428,3789,5,0272(brokerage business),4371,-516,5,0335(brokerage business),4363,2179
6,0272(brokerage business),17829,-427,6,0082(brokerage business),4267,2592,6,0272(brokerage business),3967,73
7,0081(brokerage business),13006,-974,7,0018(brokerage business),4076,591,7,0239(brokerage business),3832,149
8,0240(brokerage business),8701,832,8,0240(brokerage business),3856,368,8,0240(brokerage business),3635,263
9,0298(brokerage business),8240,-491,9,0288(brokerage business),3447,279,9,0139(brokerage business),2963,-1572
10,0259(brokerage business),6731,-4347,10,0123(brokerage business),3337,84,10,0003(brokerage business),2839,18
11,0123(brokerage business),6645,-8834,11,0103(brokerage business),3119,-394,11,0137(brokerage business),2518,316
12,0034(brokerage business),5240,2272,12,0125(brokerage business),2596,209,12,0069(brokerage business),2286,-748
13,0082(brokerage business),4807,-1865,13,0298(brokerage business),2517,541,13,0161(brokerage business),2236,192
14,0161(brokerage business),4698,1110,14,0275(brokerage business),2326,904,14,0034(brokerage business),1954,586
15,0018(brokerage business),4277,-781,15,0003(brokerage business),2321,-53,15,0123(brokerage business),1926,-167
16,0103(brokerage business),3939,765,16,0323(brokerage business),2053,-61,16,0308(brokerage business),1898,357
17,0335(brokerage business),3733,2209,17,0034(brokerage business),1959,-480,17,0059(brokerage business),1753,364
18,0239(brokerage business),3040,585,18,0268(brokerage business),1940,145,18,0259(brokerage business),1736,156
19,0268(brokerage business),2946,120,19,0081(brokerage business),1873,517,19,0018(brokerage business),1707,28
20,0139(brokerage business),2517,876,20,0096(brokerage business),1645,-52,20,0288(brokerage business),1548,433
Total,,312915,-10269,Total,,83335,7296,Total,,84011,5234
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2609,,,,,,,,,,2026-08-21,
1,8004(brokerage business),654,175,1,8103(brokerage business),1268,-216,1,8023(brokerage business),501,0
2,8103(brokerage business),389,-23,2,8018(brokerage business),681,-223,2,8272(brokerage business),266,-47
3,8271(brokerage business),355,-49,3,8319(brokerage business),571,-47,3,8169(brokerage business),198,-20
4,8186(brokerage business),326,185,4,8004(brokerage business),491,-401,4,8004(brokerage business),178,-83
5,8148(brokerage business),292,114,5,8253(brokerage business),402,0,5,8081(brokerage business),141,-24
6,8018(brokerage business),236,203,6,8163(brokerage business),351,-12,6,8148(brokerage business),121,-115
